### Cluster 71 — Symptoms (34)
Symptom,Frequency
tearing pains in knees,2
neuralgic pains in arms,2
rheumatic conditions,1
burning,2
burning in urethra,2
urinary symptoms,1
amblyopia,1
urine scanty,1
frequent urination,2
tearing pains in elbows,1
marked burning,1
pain in urethra,1
bruised sensation in legs,3
neuralgic pains in joints,1
violent pain in region of kidneys,1
urine bloody,1
gouty pains,3
bruised sensation in arms,2
better from warmth,2
bruised sensation in joints,3
tearing pains in hips,1
swelling in gouty states,1
backache,1
burning sensation in kidneys,1
pain in kidneys,1
tearing pains in legs,1
tearing pains in shoulders,1
neuralgic pains in legs,1
pressure in kidneys,1
urine with odor of violets,1
gouty complaints,1
stiffness in joints,1
pain in joints,1
rheumatic complaints,1

### Top Remedies
Remedy,Symptoms_Covered
terebinthina,30
sulphuricum acidum,9
urtica urens,2
cannabis sativa,2
manganum,1
palladium,1
cicuta virosa,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
gouty pains,amblyopia,0.3333,1
gouty pains,urine scanty,0.3333,1
gouty pains,frequent urination,0.3333,1
gouty pains,gouty complaints,0.3333,1
gouty pains,tearing pains in elbows,0.3333,1
gouty pains,marked burning,0.3333,1
gouty pains,pain in urethra,0.3333,1
gouty pains,bruised sensation in legs,0.6667,2
gouty pains,neuralgic pains in joints,0.3333,1
gouty pains,violent pain in region of kidneys,0.3333,1
gouty pains,stiffness in joints,0.3333,1
gouty pains,urine bloody,0.3333,1
gouty pains,bruised sensation in arms,0.6667,2
gouty pains,better from warmth,0.6667,2
gouty pains,bruised sensation in joints,0.6667,2
gouty pains,pain in joints,0.3333,1
gouty pains,tearing pains in hips,0.3333,1
gouty pains,swelling in gouty states,0.3333,1
gouty pains,backache,0.3333,1
gouty pains,burning sensation in kidneys,0.3333,1
gouty pains,pain in kidneys,0.3333,1
gouty pains,tearing pains in legs,0.3333,1
gouty pains,tearing pains in shoulders,0.3333,1
gouty pains,neuralgic pains in legs,0.3333,1
gouty pains,pressure in kidneys,0.3333,1
gouty pains,urine with odor of violets,0.3333,1
gouty pains,rheumatic complaints,0.3333,1
tearing pains in legs,tearing pains in knees,1.0,1
tearing pains in legs,neuralgic pains in arms,1.0,1
tearing pains in legs,rheumatic conditions,1.0,1
tearing pains in legs,burning,1.0,1
tearing pains in legs,burning in urethra,1.0,1
tearing pains in legs,urinary symptoms,1.0,1
tearing pains in legs,amblyopia,1.0,1
tearing pains in legs,urine scanty,1.0,1
tearing pains in legs,frequent urination,1.0,1
tearing pains in legs,tearing pains in elbows,1.0,1
tearing pains in legs,marked burning,1.0,1
tearing pains in legs,pain in urethra,1.0,1
tearing pains in legs,bruised sensation in legs,1.0,1
tearing pains in legs,neuralgic pains in joints,1.0,1
tearing pains in legs,violent pain in region of kidneys,1.0,1
tearing pains in legs,urine bloody,1.0,1
tearing pains in legs,gouty pains,1.0,1
tearing pains in legs,bruised sensation in arms,1.0,1
tearing pains in legs,better from warmth,1.0,1
tearing pains in legs,bruised sensation in joints,1.0,1
tearing pains in legs,tearing pains in hips,1.0,1
tearing pains in legs,swelling in gouty states,1.0,1
tearing pains in legs,backache,1.0,1
tearing pains in legs,burning sensation in kidneys,1.0,1
tearing pains in legs,pain in kidneys,1.0,1
tearing pains in legs,tearing pains in shoulders,1.0,1
tearing pains in legs,neuralgic pains in legs,1.0,1
tearing pains in legs,pressure in kidneys,1.0,1
tearing pains in legs,urine with odor of violets,1.0,1
backache,tearing pains in knees,1.0,1
backache,neuralgic pains in arms,1.0,1
backache,rheumatic conditions,1.0,1
backache,burning,1.0,1
