### Cluster 48 — Symptoms (46)
Symptom,Frequency
joint swelling after fatigue,1
tender wrist joints,1
tingling of limbs,1
swollen small joints,1
resembles caulophyllum but affects men more,1
chronic joint stiffness with exacerbations,1
affinity for small joints of hands,1
throbbing in liver,1
beating in liver,1
boring pains better from stretching,1
numb fingers,1
face sensitive,1
intolerable pain in right wrist,1
swollen foot joints after walking,1
tender finger joints,1
throbbing in right hypochondrium sensitive to pressure,1
repulsive food,1
excruciating pain in wrist joints worse at night,1
spasmodic bowel action,1
swollen right wrist,1
beating in right hypochondrium sensitive to pressure,1
discolored fingers,1
tearing pain in face from decayed tooth to temples,1
throbbing pain in kidney region,1
slightest pressure near little finger causes cries,1
weakness after weather change,1
rheumatism from suppressed sweat,1
rheumatic pains of small joints especially hands,1
excruciating pain in finger joints worse at night,1
thighs tremble when raised,1
warm sweat especially on side lain on,1
pulling pain in face from decayed tooth to temples,1
painful liver pressure,1
numbness of hands,1
reeling as if drunk,1
brick dust in urine,1
chronic joint enlargement,1
affinity for small joints of feet,1
tearing epigastric pain with vomiting,1
bruised pain in sacrum worse lying on side,1
sour vomiting,3
giddiness,1
warm sweat on head,1
weary knees,1
pulse 120,1
motion impossible in right wrist,1

### Top Remedies
Remedy,Symptoms_Covered
actea spicata,46
natrum phosphoricum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
affinity for small joints of feet,excruciating pain in finger joints worse at night,1.0,1
affinity for small joints of feet,thighs tremble when raised,1.0,1
affinity for small joints of feet,warm sweat especially on side lain on,1.0,1
affinity for small joints of feet,pulling pain in face from decayed tooth to temples,1.0,1
affinity for small joints of feet,painful liver pressure,1.0,1
affinity for small joints of feet,numbness of hands,1.0,1
affinity for small joints of feet,reeling as if drunk,1.0,1
affinity for small joints of feet,brick dust in urine,1.0,1
affinity for small joints of feet,chronic joint enlargement,1.0,1
affinity for small joints of feet,tearing epigastric pain with vomiting,1.0,1
affinity for small joints of feet,bruised pain in sacrum worse lying on side,1.0,1
affinity for small joints of feet,sour vomiting,1.0,1
affinity for small joints of feet,giddiness,1.0,1
affinity for small joints of feet,warm sweat on head,1.0,1
affinity for small joints of feet,weary knees,1.0,1
affinity for small joints of feet,pulse 120,1.0,1
affinity for small joints of feet,motion impossible in right wrist,1.0,1
beating in liver,joint swelling after fatigue,1.0,1
beating in liver,tender wrist joints,1.0,1
beating in liver,tingling of limbs,1.0,1
beating in liver,swollen small joints,1.0,1
beating in liver,resembles caulophyllum but affects men more,1.0,1
beating in liver,chronic joint stiffness with exacerbations,1.0,1
beating in liver,affinity for small joints of hands,1.0,1
beating in liver,throbbing in liver,1.0,1
beating in liver,boring pains better from stretching,1.0,1
beating in liver,numb fingers,1.0,1
beating in liver,face sensitive,1.0,1
beating in liver,intolerable pain in right wrist,1.0,1
beating in liver,swollen foot joints after walking,1.0,1
beating in liver,tender finger joints,1.0,1
beating in liver,throbbing in right hypochondrium sensitive to pressure,1.0,1
beating in liver,repulsive food,1.0,1
beating in liver,excruciating pain in wrist joints worse at night,1.0,1
beating in liver,spasmodic bowel action,1.0,1
beating in liver,swollen right wrist,1.0,1
beating in liver,beating in right hypochondrium sensitive to pressure,1.0,1
beating in liver,discolored fingers,1.0,1
beating in liver,tearing pain in face from decayed tooth to temples,1.0,1
beating in liver,throbbing pain in kidney region,1.0,1
beating in liver,slightest pressure near little finger causes cries,1.0,1
beating in liver,weakness after weather change,1.0,1
beating in liver,rheumatism from suppressed sweat,1.0,1
beating in liver,rheumatic pains of small joints especially hands,1.0,1
beating in liver,excruciating pain in finger joints worse at night,1.0,1
beating in liver,thighs tremble when raised,1.0,1
beating in liver,warm sweat especially on side lain on,1.0,1
beating in liver,pulling pain in face from decayed tooth to temples,1.0,1
beating in liver,painful liver pressure,1.0,1
beating in liver,numbness of hands,1.0,1
beating in liver,reeling as if drunk,1.0,1
beating in liver,brick dust in urine,1.0,1
beating in liver,chronic joint enlargement,1.0,1
beating in liver,affinity for small joints of feet,1.0,1
beating in liver,tearing epigastric pain with vomiting,1.0,1
beating in liver,bruised pain in sacrum worse lying on side,1.0,1
beating in liver,sour vomiting,1.0,1
beating in liver,giddiness,1.0,1
beating in liver,warm sweat on head,1.0,1
beating in liver,weary knees,1.0,1
beating in liver,pulse 120,1.0,1
beating in liver,motion impossible in right wrist,1.0,1
intolerable pain in right wrist,joint swelling after fatigue,1.0,1
intolerable pain in right wrist,tender wrist joints,1.0,1
intolerable pain in right wrist,tingling of limbs,1.0,1
intolerable pain in right wrist,swollen small joints,1.0,1
intolerable pain in right wrist,resembles caulophyllum but affects men more,1.0,1
intolerable pain in right wrist,chronic joint stiffness with exacerbations,1.0,1
intolerable pain in right wrist,affinity for small joints of hands,1.0,1
intolerable pain in right wrist,throbbing in liver,1.0,1
intolerable pain in right wrist,beating in liver,1.0,1
intolerable pain in right wrist,boring pains better from stretching,1.0,1
intolerable pain in right wrist,numb fingers,1.0,1
intolerable pain in right wrist,face sensitive,1.0,1
intolerable pain in right wrist,swollen foot joints after walking,1.0,1
intolerable pain in right wrist,tender finger joints,1.0,1
intolerable pain in right wrist,throbbing in right hypochondrium sensitive to pressure,1.0,1
intolerable pain in right wrist,repulsive food,1.0,1
intolerable pain in right wrist,excruciating pain in wrist joints worse at night,1.0,1
intolerable pain in right wrist,spasmodic bowel action,1.0,1
intolerable pain in right wrist,swollen right wrist,1.0,1
intolerable pain in right wrist,beating in right hypochondrium sensitive to pressure,1.0,1
intolerable pain in right wrist,discolored fingers,1.0,1
intolerable pain in right wrist,tearing pain in face from decayed tooth to temples,1.0,1
intolerable pain in right wrist,throbbing pain in kidney region,1.0,1
intolerable pain in right wrist,slightest pressure near little finger causes cries,1.0,1
