### Cluster 81 — Symptoms (68)
Symptom,Frequency 
sore muscles worse motion,1 
lameness in back,1 
hardly able to stoop,1 
severe pain in right scapula worse inspiration,1 
left knee cannot bear pressure,1 
heavy limbs,1 
back pains from engorged liver,1 
fullness in right hypochondrium,1 
shooting down left arm,1 
constant tiredness,1 
constant dull backache,1 
severe pain in right chest,1 
painful left knee,1 
lameness in sacro-iliac symphysis worse walking,1 
cloudy intellect,1 
sore muscles worse walking,1 
constant backache in sacrum worse stooping,1 
weight in right hypochondrium,1 
cannot focus on work,1 
sense of spinal weakness,1 
hemorrhoidal troubles,1 
depressed mind,1 
constant backache in sacrum worse walking,1 
swollen left knee,2 
fainting feeling,1 
stiff left knee,2 
left arm feels over-exercised,1 
pain downward from right hip joint,1 
lameness in small of back,1 
pain in sacro-iliac symphysis worse walking,1 
lameness in neck,1 
sensation of arm paralysis,1 
stinging in right arm,1 
uncomfortable rectal feeling as if filled with sticks,1 
severe aching from stomach pit to lower liver lobe,1 
sad mind,1 
tender right hypochondrium,1 
constant backache in hips worse stooping,1 
weakness in neck,1 
dull aching between shoulders,1 
dark urine,1 
constant aching in right hip joint,1 
weariness in small of back,1 
gloomy mind,1 
tearing in small of back on walking,1 
hot urine,1 
pain in scapulae worse inspiration,1 
sense of lameness,1 
sore leg,1 
bruised feeling in right hip joint,1 
aching in left acromion,1 
dry fauces,1 
weak back must lie down,1 
constant backache in hips worse walking,1 
true lumbago,1 
severe dull pain across hips,1 
walking almost impossible,2 
weak legs must lie down,1 
severe dull pain across back as if breaking,1 
hardly able to rise,1 
dull aching in small of back worse walking,1 
dry mouth,1 
painful joints,1 
weakness in back,1 
sore tendo achillis,1 
sense of heaviness,1 
affinity for left knee joint,1 
severe pain in right chest worse inspiration,1 

### Top Remedies
Remedy,Symptoms_Covered 
aesculus hippocastanum,68 
mercurius iodatus ruber,1 

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies 
bruised feeling in right hip joint,constant aching in right hip joint,1.0,1
bruised feeling in right hip joint,weariness in small of back,1.0,1
bruised feeling in right hip joint,gloomy mind,1.0,1
bruised feeling in right hip joint,tearing in small of back on walking,1.0,1
bruised feeling in right hip joint,hot urine,1.0,1
bruised feeling in right hip joint,pain in scapulae worse inspiration,1.0,1
bruised feeling in right hip joint,sense of lameness,1.0,1
bruised feeling in right hip joint,sore leg,1.0,1
bruised feeling in right hip joint,aching in left acromion,1.0,1
bruised feeling in right hip joint,dry fauces,1.0,1
bruised feeling in right hip joint,weak back must lie down,1.0,1
bruised feeling in right hip joint,constant backache in hips worse walking,1.0,1
bruised feeling in right hip joint,true lumbago,1.0,1
bruised feeling in right hip joint,severe dull pain across hips,1.0,1
bruised feeling in right hip joint,walking almost impossible,1.0,1
bruised feeling in right hip joint,weak legs must lie down,1.0,1
bruised feeling in right hip joint,severe dull pain across back as if breaking,1.0,1
bruised feeling in right hip joint,hardly able to rise,1.0,1
bruised feeling in right hip joint,dull aching in small of back worse walking,1.0,1
bruised feeling in right hip joint,dry mouth,1.0,1
bruised feeling in right hip joint,painful joints,1.0,1
bruised feeling in right hip joint,weakness in back,1.0,1
bruised feeling in right hip joint,sore tendo achillis,1.0,1
bruised feeling in right hip joint,sense of heaviness,1.0,1
bruised feeling in right hip joint,affinity for left knee joint,1.0,1
bruised feeling in right hip joint,severe pain in right chest worse inspiration,1.0,1
weakness in back,sore muscles worse motion,1.0,1
weakness in back,lameness in back,1.0,1
weakness in back,hardly able to stoop,1.0,1
weakness in back,severe pain in right scapula worse inspiration,1.0,1
weakness in back,left knee cannot bear pressure,1.0,1
weakness in back,heavy limbs,1.0,1
weakness in back,back pains from engorged liver,1.0,1
weakness in back,fullness in right hypochondrium,1.0,1
weakness in back,shooting down left arm,1.0,1
weakness in back,constant tiredness,1.0,1
weakness in back,constant dull backache,1.0,1
weakness in back,severe pain in right chest,1.0,1
weakness in back,painful left knee,1.0,1
weakness in back,lameness in sacro-iliac symphysis worse walking,1.0,1
weakness in back,cloudy intellect,1.0,1
weakness in back,sore muscles worse walking,1.0,1
weakness in back,constant backache in sacrum worse stooping,1.0,1
weakness in back,weight in right hypochondrium,1.0,1
weakness in back,cannot focus on work,1.0,1
weakness in back,sense of spinal weakness,1.0,1
weakness in back,hemorrhoidal troubles,1.0,1
weakness in back,depressed mind,1.0,1
weakness in back,constant backache in sacrum worse walking,1.0,1
weakness in back,swollen left knee,1.0,1
weakness in back,fainting feeling,1.0,1
weakness in back,stiff left knee,1.0,1
weakness in back,left arm feels over-exercised,1.0,1
weakness in back,pain downward from right hip joint,1.0,1
weakness in back,lameness in small of back,1.0,1
weakness in back,pain in sacro-iliac symphysis worse walking,1.0,1
weakness in back,lameness in neck,1.0,1
weakness in back,sensation of arm paralysis,1.0,1
weakness in back,stinging in right arm,1.0,1
weakness in back,uncomfortable rectal feeling as if filled with sticks,1.0,1
weakness in back,severe aching from stomach pit to lower liver lobe,1.0,1
weakness in back,sad mind,1.0,1
weakness in back,tender right hypochondrium,1.0,1
weakness in back,constant backache in hips worse stooping,1.0,1
weakness in back,weakness in neck,1.0,1
weakness in back,dull aching between shoulders,1.0,1
weakness in back,dark urine,1.0,1
weakness in back,constant aching in right hip joint,1.0,1
weakness in back,weariness in small of back,1.0,1
weakness in back,gloomy mind,1.0,1
weakness in back,tearing in small of back on walking,1.0,1
weakness in back,hot urine,1.0,1
weakness in back,pain in scapulae worse inspiration,1.0,1
weakness in back,sense of lameness,1.0,1
weakness in back,sore leg,1.0,1
weakness in back,bruised feeling in right hip joint,1.0,1
weakness in back,aching in left acromion,1.0,1
weakness in back,dry fauces,1.0,1
weakness in back,weak back must lie down,1.0,1
weakness in back,constant backache in hips worse walking,1.0,1
weakness in back,true lumbago,1.0,1
weakness in back,severe dull pain across hips,1.0,1
weakness in back,walking almost impossible,1.0,1
weakness in back,weak legs must lie down,1.0,1
weakness in back,severe dull pain across back as if breaking,1.0,1
weakness in back,hardly able to rise,1.0,1
weakness in back,dull aching in small of back worse walking,1.0,1
weakness in back,dry mouth,1.0,1
weakness in back,painful joints,1.0,1
weakness in back,sore tendo achillis,1.0,1
weakness in back,sense of heaviness,1.0,1
weakness in back,affinity for left knee joint,1.0,1
weakness in back,severe pain in right chest worse inspiration,1.0,1
heavy limbs,sore muscles worse motion,1.0,1
heavy limbs,lameness in back,1.0,1
heavy limbs,hardly able to stoop,1.0,1
heavy limbs,severe pain in right scapula worse inspiration,1.0,1
heavy limbs,left knee cannot bear pressure,1.0,1
heavy limbs,back pains from engorged liver,1.0,1
heavy limbs,fullness in right hypochondrium,1.0,1
heavy limbs,shooting down left arm,1.0,1
heavy limbs,constant tiredness,1.0,1
heavy limbs,constant dull backache,1.0,1
heavy limbs,severe pain in right chest,1.0,1
heavy limbs,painful left knee,1.0,1
heavy limbs,lameness in sacro-iliac symphysis worse walking,1.0,1
heavy limbs,cloudy intellect,1.0,1
heavy limbs,sore muscles worse walking,1.0,1
heavy limbs,constant backache in sacrum worse stooping,1.0,1
heavy limbs,weight in right hypochondrium,1.0,1
heavy limbs,cannot focus on work,1.0,1
heavy limbs,sense of spinal weakness,1.0,1
heavy limbs,hemorrhoidal troubles,1.0,1
heavy limbs,depressed mind,1.0,1
heavy limbs,constant backache in sacrum worse walking,1.0,1
heavy limbs,swollen left knee,1.0,1
heavy limbs,fainting feeling,1.0,1
heavy limbs,stiff left knee,1.0,1
heavy limbs,left arm feels over-exercised,1.0,1
heavy limbs,pain downward from right hip joint,1.0,1
heavy limbs,lameness in small of back,1.0,1
heavy limbs,pain in sacro-iliac symphysis worse walking,1.0,1
heavy limbs,lameness in neck,1.0,1
heavy limbs,sensation of arm paralysis,1.0,1
heavy limbs,stinging in right arm,1.0,1
heavy limbs,uncomfortable rectal feeling as if filled with sticks,1.0,1
heavy limbs,severe aching from stomach pit to lower liver lobe,1.0,1
heavy limbs,sad mind,1.0,1
heavy limbs,tender right hypochondrium,1.0,1
heavy limbs,constant backache in hips worse stooping,1.0,1
heavy limbs,weakness in neck,1.0,1
heavy limbs,dull aching between shoulders,1.0,1
heavy limbs,dark urine,1.0,1
heavy limbs,constant aching in right hip joint,1.0,1
heavy limbs,weariness in small of back,1.0,1
heavy limbs,gloomy mind,1.0,1
heavy limbs,tearing in small of back on walking,1.0,1
heavy limbs,hot urine,1.0,1
heavy limbs,pain in scapulae worse inspiration,1.0,1
heavy limbs,sense of lameness,1.0,1
heavy limbs,sore leg,1.0,1
heavy limbs,bruised feeling in right hip joint,1.0,1
heavy limbs,aching in left acromion,1.0,1
heavy limbs,dry fauces,1.0,1
heavy limbs,weak back must lie down,1.0,1
heavy limbs,constant backache in hips worse walking,1.0,1
heavy limbs,true lumbago,1.0,1
heavy limbs,severe dull pain across hips,1.0,1
heavy limbs,walking almost impossible,1.0,1
heavy limbs,weak legs must lie down,1.0,1
heavy limbs,severe dull pain across back as if breaking,1.0,1
heavy limbs,hardly able to rise,1.0,1
heavy limbs,dull aching in small of back worse walking,1.0,1
heavy limbs,dry mouth,1.0,1
heavy limbs,painful joints,1.0,1
heavy limbs,weakness in back,1.0,1
heavy limbs,sore tendo achillis,1.0,1
heavy limbs,sense of heaviness,1.0,1
heavy limbs,affinity for left knee joint,1.0,1
heavy limbs,severe pain in right chest worse inspiration,1.0,1
severe dull pain across back as if breaking,sore muscles worse motion,1.0,1
severe dull pain across back as if breaking,lameness in back,1.0,1
severe dull pain across back as if breaking,hardly able to stoop,1.0,1
severe dull pain across back as if breaking,severe pain in right scapula worse inspiration,1.0,1
severe dull pain across back as if breaking,left knee cannot bear pressure,1.0,1
severe dull pain across back as if breaking,heavy limbs,1.0,1
severe dull pain across back as if breaking,back pains from engorged liver,1.0,1
severe dull pain across back as if breaking,fullness in right hypochondrium,1.0,1
severe dull pain across back as if breaking,shooting down left arm,1.0,1
severe dull pain across back as if breaking,constant tiredness,1.0,1
severe dull pain across back as if breaking,constant dull backache,1.0,1
severe dull pain across back as if breaking,severe pain in right chest,1.0,1
severe dull pain across back as if breaking,painful left knee,1.0,1
severe dull pain across back as if breaking,lameness in sacro-iliac symphysis worse walking,1.0,1
severe dull pain across back as if breaking,cloudy intellect,1.0,1
severe dull pain across back as if breaking,sore muscles worse walking,1.0,1
severe dull pain across back as if breaking,constant backache in sacrum worse stooping,1.0,1
severe dull pain across back as if breaking,weight in right hypochondrium,1.0,1
severe dull pain across back as if breaking,cannot focus on work,1.0,1
severe dull pain across back as if breaking,sense of spinal weakness,1.0,1
severe dull pain across back as if breaking,hemorrhoidal troubles,1.0,1
severe dull pain across back as if breaking,depressed mind,1.0,1
severe dull pain across back as if breaking,constant backache in sacrum worse walking,1.0,1
severe dull pain across back as if breaking,swollen left knee,1.0,1
severe dull pain across back as if breaking,fainting feeling,1.0,1
severe dull pain across back as if breaking,stiff left knee,1.0,1
severe dull pain across back as if breaking,left arm feels over-exercised,1.0,1
severe dull pain across back as if breaking,pain downward from right hip joint,1.0,1
severe dull pain across back as if breaking,lameness in small of back,1.0,1
severe dull pain across back as if breaking,pain in sacro-iliac symphysis worse walking,1.0,1
severe dull pain across back as if breaking,lameness in neck,1.0,1
severe dull pain across back as if breaking,sensation of arm paralysis,1.0,1
severe dull pain across back as if breaking,stinging in right arm,1.0,1
severe dull pain across back as if breaking,uncomfortable rectal feeling as if filled with sticks,1.0,1
severe dull pain across back as if breaking,severe aching from stomach pit to lower liver lobe,1.0,1
severe dull pain across back as if breaking,sad mind,1.0,1
severe dull pain across back as if breaking,tender right hypochondrium,1.0,1
severe dull pain across back as if breaking,constant backache in hips worse stooping,1.0,1
severe dull pain across back as if breaking,weakness in neck,1.0,1
severe dull pain across back as if breaking,dull aching between shoulders,1.0,1
severe dull pain across back as if breaking,dark urine,1.0,1
severe dull pain across back as if breaking,constant aching in right hip joint,1.0,1
severe dull pain across back as if breaking,weariness in small of back,1.0,1
severe dull pain across back as if breaking,gloomy mind,1.0,1
severe dull pain across back as if breaking,tearing in small of back on walking,1.0,1
severe dull pain across back as if breaking,hot urine,1.0,1
severe dull pain across back as if breaking,pain in scapulae worse inspiration,1.0,1
severe dull pain across back as if breaking,sense of lameness,1.0,1
severe dull pain across back as if breaking,sore leg,1.0,1
severe dull pain across back as if breaking,bruised feeling in right hip joint,1.0,1
severe dull pain across back as if breaking,aching in left acromion,1.0,1
severe dull pain across back as if breaking,dry fauces,1.0,1
severe dull pain across back as if breaking,weak back must lie down,1.0,1
severe dull pain across back as if breaking,constant backache in hips worse walking,1.0,1
severe dull pain across back as if breaking,true lumbago,1.0,1
severe dull pain across back as if breaking,severe dull pain across hips,1.0,1
severe dull pain across back as if breaking,walking almost impossible,1.0,1
severe dull pain across back as if breaking,weak legs must lie down,1.0,1
severe dull pain across back as if breaking,hardly able to rise,1.0,1
severe dull pain across back as if breaking,dull aching in small of back worse walking,1.0,1
severe dull pain across back as if breaking,dry mouth,1.0,1
severe dull pain across back as if breaking,painful joints,1.0,1
severe dull pain across back as if breaking,weakness in back,1.0,1
severe dull pain across back as if breaking,sore tendo achillis,1.0,1
severe dull pain across back as if breaking,sense of heaviness,1.0,1
severe dull pain across back as if breaking,affinity for left knee joint,1.0,1
severe dull pain across back as if breaking,severe pain in right chest worse inspiration,1.0,1
hardly able to stoop,sore muscles worse motion,1.0,1
hardly able to stoop,lameness in back,1.0,1
hardly able to stoop,severe pain in right scapula worse inspiration,1.0,1
hardly able to stoop,left knee cannot bear pressure,1.0,1
hardly able to stoop,heavy limbs,1.0,1
hardly able to stoop,back pains from engorged liver,1.0,1
hardly able to stoop,fullness in right hypochondrium,1.0,1
hardly able to stoop,shooting down left arm,1.0,1
hardly able to stoop,constant tiredness,1.0,1
hardly able to stoop,constant dull backache,1.0,1
hardly able to stoop,severe pain in right chest,1.0,1
hardly able to stoop,painful left knee,1.0,1
hardly able to stoop,lameness in sacro-iliac symphysis worse walking,1.0,1
hardly able to stoop,cloudy intellect,1.0,1
hardly able to stoop,sore muscles worse walking,1.0,1
hardly able to stoop,constant backache in sacrum worse stooping,1.0,1
hardly able to stoop,weight in right hypochondrium,1.0,1
hardly able to stoop,cannot focus on work,1.0,1
hardly able to stoop,sense of spinal weakness,1.0,1
hardly able to stoop,hemorrhoidal troubles,1.0,1
hardly able to stoop,depressed mind,1.0,1
hardly able to stoop,constant backache in sacrum worse walking,1.0,1
hardly able to stoop,swollen left knee,1.0,1
hardly able to stoop,fainting feeling,1.0,1
hardly able to stoop,stiff left knee,1.0,1
hardly able to stoop,left arm feels over-exercised,1.0,1
hardly able to stoop,pain downward from right hip joint,1.0,1
hardly able to stoop,lameness in small of back,1.0,1
hardly able to stoop,pain in sacro-iliac symphysis worse walking,1.0,1
hardly able to stoop,lameness in neck,1.0,1
hardly able to stoop,sensation of arm paralysis,1.0,1
hardly able to stoop,stinging in right arm,1.0,1
hardly able to stoop,uncomfortable rectal feeling as if filled with sticks,1.0,1
hardly able to stoop,severe aching from stomach pit to lower liver lobe,1.0,1
hardly able to stoop,sad mind,1.0,1
hardly able to stoop,tender right hypochondrium,1.0,1
hardly able to stoop,constant backache in hips worse stooping,1.0,1
hardly able to stoop,weakness in neck,1.0,1
hardly able to stoop,dull aching between shoulders,1.0,1
hardly able to stoop,dark urine,1.0,1
hardly able to stoop,constant aching in right hip joint,1.0,1
hardly able to stoop,weariness in small of back,1.0,1
hardly able to stoop,gloomy mind,1.0,1
hardly able to stoop,tearing in small of back on walking,1.0,1
hardly able to stoop,hot urine,1.0,1
hardly able to stoop,pain in scapulae worse inspiration,1.0,1
hardly able to stoop,sense of lameness,1.0,1
hardly able to stoop,sore leg,1.0,1
hardly able to stoop,bruised feeling in right hip joint,1.0,1
hardly able to stoop,aching in left acromion,1.0,1
hardly able to stoop,dry fauces,1.0,1
hardly able to stoop,weak back must lie down,1.0,1
hardly able to stoop,constant backache in hips worse walking,1.0,1
hardly able to stoop,true lumbago,1.0,1
hardly able to stoop,severe dull pain across hips,1.0,1
hardly able to stoop,walking almost impossible,1.0,1
hardly able to stoop,weak legs must lie down,1.0,1
hardly able to stoop,severe dull pain across back as if breaking,1.0,1
hardly able to stoop,hardly able to rise,1.0,1
hardly able to stoop,dull aching in small of back worse walking,1.0,1
hardly able to stoop,dry mouth,1.0,1
hardly able to stoop,painful joints,1.0,1
hardly able to stoop,weakness in back,1.0,1
hardly able to stoop,sore tendo achillis,1.0,1
hardly able to stoop,sense of heaviness,1.0,1
hardly able to stoop,affinity for left knee joint,1.0,1
hardly able to stoop,severe pain in right chest worse inspiration,1.0,1
back pains from engorged liver,sore muscles worse motion,1.0,1
back pains from engorged liver,lameness in back,1.0,1
back pains from engorged liver,hardly able to stoop,1.0,1
back pains from engorged liver,severe pain in right scapula worse inspiration,1.0,1
back pains from engorged liver,left knee cannot bear pressure,1.0,1
back pains from engorged liver,heavy limbs,1.0,1
back pains from engorged liver,fullness in right hypochondrium,1.0,1
back pains from engorged liver,shooting down left arm,1.0,1
back pains from engorged liver,constant tiredness,1.0,1
back pains from engorged liver,constant dull backache,1.0,1
back pains from engorged liver,severe pain in right chest,1.0,1
back pains from engorged liver,painful left knee,1.0,1
back pains from engorged liver,lameness in sacro-iliac symphysis worse walking,1.0,1
back pains from engorged liver,cloudy intellect,1.0,1
back pains from engorged liver,sore muscles worse walking,1.0,1
back pains from engorged liver,constant backache in sacrum worse stooping,1.0,1
back pains from engorged liver,weight in right hypochondrium,1.0,1
back pains from engorged liver,cannot focus on work,1.0,1
back pains from engorged liver,sense of spinal weakness,1.0,1
back pains from engorged liver,hemorrhoidal troubles,1.0,1
back pains from engorged liver,depressed mind,1.0,1
back pains from engorged liver,constant backache in sacrum worse walking,1.0,1
back pains from engorged liver,swollen left knee,1.0,1
back pains from engorged liver,fainting feeling,1.0,1
back pains from engorged liver,stiff left knee,1.0,1
back pains from engorged liver,left arm feels over-exercised,1.0,1
back pains from engorged liver,pain downward from right hip joint,1.0,1
back pains from engorged liver,lameness in small of back,1.0,1
back pains from engorged liver,pain in sacro-iliac symphysis worse walking,1.0,1
back pains from engorged liver,lameness in neck,1.0,1
back pains from engorged liver,sensation of arm paralysis,1.0,1
back pains from engorged liver,stinging in right arm,1.0,1
back pains from engorged liver,uncomfortable rectal feeling as if filled with sticks,1.0,1
back pains from engorged liver,severe aching from stomach pit to lower liver lobe,1.0,1
back pains from engorged liver,sad mind,1.0,1
back pains from engorged liver,tender right hypochondrium,1.0,1
back pains from engorged liver,constant backache in hips worse stooping,1.0,1
back pains from engorged liver,weakness in neck,1.0,1
back pains from engorged liver,dull aching between shoulders,1.0,1
back pains from engorged liver,dark urine,1.0,1
back pains from engorged liver,constant aching in right hip joint,1.0,1
back pains from engorged liver,weariness in small of back,1.0,1
back pains from engorged liver,gloomy mind,1.0,1
back pains from engorged liver,tearing in small of back on walking,1.0,1
back pains from engorged liver,hot urine,1.0,1
back pains from engorged liver,pain in scapulae worse inspiration,1.0,1
back pains from engorged liver,sense of lameness,1.0,1
back pains from engorged liver,sore leg,1.0,1
back pains from engorged liver,bruised feeling in right hip joint,1.0,1
back pains from engorged liver,aching in left acromion,1.0,1
back pains from engorged liver,dry fauces,1.0,1
back pains from engorged liver,weak back must lie down,1.0,1
back pains from engorged liver,constant backache in hips worse walking,1.0,1
back pains from engorged liver,true lumbago,1.0,1
back pains from engorged liver,severe dull pain across hips,1.0,1
back pains from engorged liver,walking almost impossible,1.0,1
back pains from engorged liver,weak legs must lie down,1.0,1
back pains from engorged liver,severe dull pain across back as if breaking,1.0,1
back pains from engorged liver,hardly able to rise,1.0,1
back pains from engorged liver,dull aching in small of back worse walking,1.0,1
back pains from engorged liver,dry mouth,1.0,1
back pains from engorged liver,painful joints,1.0,1
back pains from engorged liver,weakness in back,1.0,1
back pains from engorged liver,sore tendo achillis,1.0,1
back pains from engorged liver,sense of heaviness,1.0,1
back pains from engorged liver,affinity for left knee joint,1.0,1
back pains from engorged liver,severe pain in right chest worse inspiration,1.0,1
cloudy intellect,sore muscles worse motion,1.0,1
cloudy intellect,lameness in back,1.0,1
cloudy intellect,hardly able to stoop,1.0,1
cloudy intellect,severe pain in right scapula worse inspiration,1.0,1
cloudy intellect,left knee cannot bear pressure,1.0,1
cloudy intellect,heavy limbs,1.0,1
cloudy intellect,back pains from engorged liver,1.0,1
cloudy intellect,fullness in right hypochondrium,1.0,1
cloudy intellect,shooting down left arm,1.0,1
cloudy intellect,constant tiredness,1.0,1
cloudy intellect,constant dull backache,1.0,1
cloudy intellect,severe pain in right chest,1.0,1
cloudy intellect,painful left knee,1.0,1
cloudy intellect,lameness in sacro-iliac symphysis worse walking,1.0,1
cloudy intellect,sore muscles worse walking,1.0,1
cloudy intellect,constant backache in sacrum worse stooping,1.0,1
cloudy intellect,weight in right hypochondrium,1.0,1
cloudy intellect,cannot focus on work,1.0,1
cloudy intellect,sense of spinal weakness,1.0,1
cloudy intellect,hemorrhoidal troubles,1.0,1
cloudy intellect,depressed mind,1.0,1
cloudy intellect,constant backache in sacrum worse walking,1.0,1
cloudy intellect,swollen left knee,1.0,1
cloudy intellect,fainting feeling,1.0,1
cloudy intellect,stiff left knee,1.0,1
cloudy intellect,left arm feels over-exercised,1.0,1
cloudy intellect,pain downward from right hip joint,1.0,1
cloudy intellect,lameness in small of back,1.0,1
cloudy intellect,pain in sacro-iliac symphysis worse walking,1.0,1
cloudy intellect,lameness in neck,1.0,1
cloudy intellect,sensation of arm paralysis,1.0,1
cloudy intellect,stinging in right arm,1.0,1
cloudy intellect,uncomfortable rectal feeling as if filled with sticks,1.0,1
cloudy intellect,severe aching from stomach pit to lower liver lobe,1.0,1
cloudy intellect,sad mind,1.0,1
cloudy intellect,tender right hypochondrium,1.0,1
cloudy intellect,constant backache in hips worse stooping,1.0,1
cloudy intellect,weakness in neck,1.0,1
cloudy intellect,dull aching between shoulders,1.0,1
cloudy intellect,dark urine,1.0,1
cloudy intellect,constant aching in right hip joint,1.0,1
cloudy intellect,weariness in small of back,1.0,1
cloudy intellect,gloomy mind,1.0,1
cloudy intellect,tearing in small of back on walking,1.0,1
cloudy intellect,hot urine,1.0,1
cloudy intellect,pain in scapulae worse inspiration,1.0,1
cloudy intellect,sense of lameness,1.0,1
cloudy intellect,sore leg,1.0,1
cloudy intellect,bruised feeling in right hip joint,1.0,1
cloudy intellect,aching in left acromion,1.0,1
cloudy intellect,dry fauces,1.0,1
cloudy intellect,weak back must lie down,1.0,1
cloudy intellect,constant backache in hips worse walking,1.0,1
cloudy intellect,true lumbago,1.0,1
cloudy intellect,severe dull pain across hips,1.0,1
cloudy intellect,walking almost impossible,1.0,1
cloudy intellect,weak legs must lie down,1.0,1
cloudy intellect,severe dull pain across back as if breaking,1.0,1
cloudy intellect,hardly able to rise,1.0,1
cloudy intellect,dull aching in small of back worse walking,1.0,1
cloudy intellect,dry mouth,1.0,1
cloudy intellect,painful joints,1.0,1
cloudy intellect,weakness in back,1.0,1
cloudy intellect,sore tendo achillis,1.0,1
cloudy intellect,sense of heaviness,1.0,1
cloudy intellect,affinity for left knee joint,1.0,1
cloudy intellect,severe pain in right chest worse inspiration,1.0,1
sensation of arm paralysis,sore muscles worse motion,1.0,1
sensation of arm paralysis,lameness in back,1.0,1
sensation of arm paralysis,hardly able to stoop,1.0,1
sensation of arm paralysis,severe pain in right scapula worse inspiration,1.0,1
sensation of arm paralysis,left knee cannot bear pressure,1.0,1
sensation of arm paralysis,heavy limbs,1.0,1
sensation of arm paralysis,back pains from engorged liver,1.0,1
sensation of arm paralysis,fullness in right hypochondrium,1.0,1
sensation of arm paralysis,shooting down left arm,1.0,1
sensation of arm paralysis,constant tiredness,1.0,1
sensation of arm paralysis,constant dull backache,1.0,1
sensation of arm paralysis,severe pain in right chest,1.0,1
sensation of arm paralysis,painful left knee,1.0,1
sensation of arm paralysis,lameness in sacro-iliac symphysis worse walking,1.0,1
sensation of arm paralysis,cloudy intellect,1.0,1
sensation of arm paralysis,sore muscles worse walking,1.0,1
sensation of arm paralysis,constant backache in sacrum worse stooping,1.0,1
sensation of arm paralysis,weight in right hypochondrium,1.0,1
sensation of arm paralysis,cannot focus on work,1.0,1
sensation of arm paralysis,sense of spinal weakness,1.0,1
sensation of arm paralysis,hemorrhoidal troubles,1.0,1
sensation of arm paralysis,depressed mind,1.0,1
sensation of arm paralysis,constant backache in sacrum worse walking,1.0,1
sensation of arm paralysis,swollen left knee,1.0,1
sensation of arm paralysis,fainting feeling,1.0,1
sensation of arm paralysis,stiff left knee,1.0,1
sensation of arm paralysis,left arm feels over-exercised,1.0,1
sensation of arm paralysis,pain downward from right hip joint,1.0,1
sensation of arm paralysis,lameness in small of back,1.0,1
sensation of arm paralysis,pain in sacro-iliac symphysis worse walking,1.0,1
sensation of arm paralysis,lameness in neck,1.0,1
sensation of arm paralysis,stinging in right arm,1.0,1
sensation of arm paralysis,uncomfortable rectal feeling as if filled with sticks,1.0,1
sensation of arm paralysis,severe aching from stomach pit to lower liver lobe,1.0,1
sensation of arm paralysis,sad mind,1.0,1
sensation of arm paralysis,tender right hypochondrium,1.0,1
sensation of arm paralysis,constant backache in hips worse stooping,1.0,1
sensation of arm paralysis,weakness in neck,1.0,1
sensation of arm paralysis,dull aching between shoulders,1.0,1
sensation of arm paralysis,dark urine,1.0,1
sensation of arm paralysis,constant aching in right hip joint,1.0,1
sensation of arm paralysis,weariness in small of back,1.0,1
sensation of arm paralysis,gloomy mind,1.0,1
sensation of arm paralysis,tearing in small of back on walking,1.0,1
sensation of arm paralysis,hot urine,1.0,1
sensation of arm paralysis,pain in scapulae worse inspiration,1.0,1
sensation of arm paralysis,sense of lameness,1.0,1
sensation of arm paralysis,sore leg,1.0,1
sensation of arm paralysis,bruised feeling in right hip joint,1.0,1
sensation of arm paralysis,aching in left acromion,1.0,1
sensation of arm paralysis,dry fauces,1.0,1
sensation of arm paralysis,weak back must lie down,1.0,1
sensation of arm paralysis,constant backache in hips worse walking,1.0,1
sensation of arm paralysis,true lumbago,1.0,1
sensation of arm paralysis,severe dull pain across hips,1.0,1
sensation of arm paralysis,walking almost impossible,1.0,1
sensation of arm paralysis,weak legs must lie down,1.0,1
sensation of arm paralysis,severe dull pain across back as if breaking,1.0,1
sensation of arm paralysis,hardly able to rise,1.0,1
sensation of arm paralysis,dull aching in small of back worse walking,1.0,1
sensation of arm paralysis,dry mouth,1.0,1
sensation of arm paralysis,painful joints,1.0,1
sensation of arm paralysis,weakness in back,1.0,1
sensation of arm paralysis,sore tendo achillis,1.0,1
sensation of arm paralysis,sense of heaviness,1.0,1
sensation of arm paralysis,affinity for left knee joint,1.0,1
sensation of arm paralysis,severe pain in right chest worse inspiration,1.0,1
stinging in right arm,sore muscles worse motion,1.0,1
stinging in right arm,lameness in back,1.0,1
stinging in right arm,hardly able to stoop,1.0,1
stinging in right arm,severe pain in right scapula worse inspiration,1.0,1
stinging in right arm,left knee cannot bear pressure,1.0,1
stinging in right arm,heavy limbs,1.0,1
stinging in right arm,back pains from engorged liver,1.0,1
stinging in right arm,fullness in right hypochondrium,1.0,1
stinging in right arm,shooting down left arm,1.0,1
stinging in right arm,constant tiredness,1.0,1
stinging in right arm,constant dull backache,1.0,1
stinging in right arm,severe pain in right chest,1.0,1
stinging in right arm,painful left knee,1.0,1
stinging in right arm,lameness in sacro-iliac symphysis worse walking,1.0,1
stinging in right arm,cloudy intellect,1.0,1
stinging in right arm,sore muscles worse walking,1.0,1
stinging in right arm,constant backache in sacrum worse stooping,1.0,1
stinging in right arm,weight in right hypochondrium,1.0,1
stinging in right arm,cannot focus on work,1.0,1
stinging in right arm,sense of spinal weakness,1.0,1
stinging in right arm,hemorrhoidal troubles,1.0,1
stinging in right arm,depressed mind,1.0,1
