### Cluster 15 — Symptoms (36)
Symptom,Frequency
drawing rheumatic pains from side of neck to limbs,1
jerking of elbows,1
sharp stitches in joints,1
jerking in thigh,1
children under seven years,1
rheumatic drawing in left tarsus,1
great rigidity of muscles of neck,1
starting in sleep,2
aching drawing pain in right arm above elbow,1
sharp stitches in right shin bone,1
cannot bend forward,1
beginning of inflammation of joints,1
jerking in knee joints,1
great rigidity of muscles of back,1
inflammatory affections of brain,1
restless motion of head,1
worse during winter,1
drawing pains in thighs,1
pressing pain in left tarsus,1
restless motion,1
stitches in forearm,1
rheumatism of muscles,1
pain in upper dorsal vertebrae,1
stinging pains in joints,1
constrictive rheumatic pain in deltoid muscle,1
rheumatic pain on top of head,1
dullness,1
drawing up of leg in sleep,1
pain in shoulders,1
fine sharp stitches in forearm,1
tearing burning pains from neck to left axilla,1
drawing laming pains in muscles,1
jerking of muscles of arms,1
pain in cervical vertebrae,1
rheumatic origin,1
jerking of muscles of thighs,1

### Top Remedies
Remedy,Symptoms_Covered
stramonium,36

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
restless motion,pain in upper dorsal vertebrae,1.0,1
restless motion,stinging pains in joints,1.0,1
restless motion,constrictive rheumatic pain in deltoid muscle,1.0,1
restless motion,rheumatic pain on top of head,1.0,1
restless motion,dullness,1.0,1
restless motion,drawing up of leg in sleep,1.0,1
restless motion,pain in shoulders,1.0,1
restless motion,fine sharp stitches in forearm,1.0,1
restless motion,tearing burning pains from neck to left axilla,1.0,1
restless motion,drawing laming pains in muscles,1.0,1
restless motion,jerking of muscles of arms,1.0,1
restless motion,pain in cervical vertebrae,1.0,1
restless motion,rheumatic origin,1.0,1
restless motion,jerking of muscles of thighs,1.0,1
pain in upper dorsal vertebrae,drawing rheumatic pains from side of neck to limbs,1.0,1
pain in upper dorsal vertebrae,jerking of elbows,1.0,1
pain in upper dorsal vertebrae,sharp stitches in joints,1.0,1
pain in upper dorsal vertebrae,jerking in thigh,1.0,1
pain in upper dorsal vertebrae,children under seven years,1.0,1
pain in upper dorsal vertebrae,rheumatic drawing in left tarsus,1.0,1
pain in upper dorsal vertebrae,great rigidity of muscles of neck,1.0,1
pain in upper dorsal vertebrae,starting in sleep,1.0,1
pain in upper dorsal vertebrae,aching drawing pain in right arm above elbow,1.0,1
pain in upper dorsal vertebrae,sharp stitches in right shin bone,1.0,1
pain in upper dorsal vertebrae,cannot bend forward,1.0,1
pain in upper dorsal vertebrae,beginning of inflammation of joints,1.0,1
pain in upper dorsal vertebrae,jerking in knee joints,1.0,1
