### Cluster 13 — Symptoms (24)
Symptom,Frequency
pressing pain in right tibia,1
rheumatic pain in scapular muscles,1
pain and stiffness of nape cervical muscles,1
pains in periosteum of long bones especially tibia,1
constricted sensations in different parts,1
violent nightly pains in bones of the feet,1
neuralgic pains in different parts come quickly and leave the part numb,1
stiffness on right side of nape of neck,1
twitching pain from hip joint to knee,1
right hip joint feels sprained on walking,1
violent pain in tibia as if periosteum were torn off,1
ophthalmia after the abuse of mercury,1
neuralgia especially after operations on the eye,1
apprehensiveness as if expecting bad news,1
deep-seated pains as if in periosteum,1
pain in shoulder joint as if torn asunder,1
hypochondriacal and despondent,1
pain deep in bones of thigh and legs,1
cracking in right knee upon rising,1
burning sensations especially in throat,1
violent stitches in toes of right foot,1
rheumatic pain in right scapula,1
violent tearing in ball of left little toe,1
drawing pains in legs,1

### Top Remedies
Remedy,Symptoms_Covered
mezereum,24

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
pain deep in bones of thigh and legs,violent tearing in ball of left little toe,1.0,1
pain deep in bones of thigh and legs,drawing pains in legs,1.0,1
rheumatic pain in right scapula,pressing pain in right tibia,1.0,1
rheumatic pain in right scapula,rheumatic pain in scapular muscles,1.0,1
rheumatic pain in right scapula,pain and stiffness of nape cervical muscles,1.0,1
rheumatic pain in right scapula,pains in periosteum of long bones especially tibia,1.0,1
rheumatic pain in right scapula,constricted sensations in different parts,1.0,1
rheumatic pain in right scapula,violent nightly pains in bones of the feet,1.0,1
rheumatic pain in right scapula,neuralgic pains in different parts come quickly and leave the part numb,1.0,1
rheumatic pain in right scapula,stiffness on right side of nape of neck,1.0,1
rheumatic pain in right scapula,twitching pain from hip joint to knee,1.0,1
rheumatic pain in right scapula,right hip joint feels sprained on walking,1.0,1
rheumatic pain in right scapula,violent pain in tibia as if periosteum were torn off,1.0,1
rheumatic pain in right scapula,ophthalmia after the abuse of mercury,1.0,1
rheumatic pain in right scapula,neuralgia especially after operations on the eye,1.0,1
rheumatic pain in right scapula,apprehensiveness as if expecting bad news,1.0,1
rheumatic pain in right scapula,deep-seated pains as if in periosteum,1.0,1
rheumatic pain in right scapula,pain in shoulder joint as if torn asunder,1.0,1
rheumatic pain in right scapula,hypochondriacal and despondent,1.0,1
rheumatic pain in right scapula,pain deep in bones of thigh and legs,1.0,1
rheumatic pain in right scapula,cracking in right knee upon rising,1.0,1
rheumatic pain in right scapula,burning sensations especially in throat,1.0,1
rheumatic pain in right scapula,violent stitches in toes of right foot,1.0,1
rheumatic pain in right scapula,violent tearing in ball of left little toe,1.0,1
rheumatic pain in right scapula,drawing pains in legs,1.0,1
violent nightly pains in bones of the feet,pressing pain in right tibia,1.0,1
violent nightly pains in bones of the feet,rheumatic pain in scapular muscles,1.0,1
violent nightly pains in bones of the feet,pain and stiffness of nape cervical muscles,1.0,1
violent nightly pains in bones of the feet,pains in periosteum of long bones especially tibia,1.0,1
violent nightly pains in bones of the feet,constricted sensations in different parts,1.0,1
violent nightly pains in bones of the feet,neuralgic pains in different parts come quickly and leave the part numb,1.0,1
violent nightly pains in bones of the feet,stiffness on right side of nape of neck,1.0,1
violent nightly pains in bones of the feet,twitching pain from hip joint to knee,1.0,1
violent nightly pains in bones of the feet,right hip joint feels sprained on walking,1.0,1
violent nightly pains in bones of the feet,violent pain in tibia as if periosteum were torn off,1.0,1
violent nightly pains in bones of the feet,ophthalmia after the abuse of mercury,1.0,1
violent nightly pains in bones of the feet,neuralgia especially after operations on the eye,1.0,1
violent nightly pains in bones of the feet,apprehensiveness as if expecting bad news,1.0,1
violent nightly pains in bones of the feet,deep-seated pains as if in periosteum,1.0,1
violent nightly pains in bones of the feet,pain in shoulder joint as if torn asunder,1.0,1
violent nightly pains in bones of the feet,hypochondriacal and despondent,1.0,1
violent nightly pains in bones of the feet,pain deep in bones of thigh and legs,1.0,1
violent nightly pains in bones of the feet,cracking in right knee upon rising,1.0,1
violent nightly pains in bones of the feet,burning sensations especially in throat,1.0,1
violent nightly pains in bones of the feet,violent stitches in toes of right foot,1.0,1
violent nightly pains in bones of the feet,rheumatic pain in right scapula,1.0,1
violent nightly pains in bones of the feet,violent tearing in ball of left little toe,1.0,1
violent nightly pains in bones of the feet,drawing pains in legs,1.0,1
constricted sensations in different parts,pressing pain in right tibia,1.0,1
constricted sensations in different parts,rheumatic pain in scapular muscles,1.0,1
constricted sensations in different parts,pain and stiffness of nape cervical muscles,1.0,1
constricted sensations in different parts,pains in periosteum of long bones especially tibia,1.0,1
constricted sensations in different parts,violent nightly pains in bones of the feet,1.0,1
constricted sensations in different parts,neuralgic pains in different parts come quickly and leave the part numb,1.0,1
constricted sensations in different parts,stiffness on right side of nape of neck,1.0,1
constricted sensations in different parts,twitching pain from hip joint to knee,1.0,1
constricted sensations in different parts,right hip joint feels sprained on walking,1.0,1
constricted sensations in different parts,violent pain in tibia as if periosteum were torn off,1.0,1
constricted sensations in different parts,ophthalmia after the abuse of mercury,1.0,1
constricted sensations in different parts,neuralgia especially after operations on the eye,1.0,1
constricted sensations in different parts,apprehensiveness as if expecting bad news,1.0,1
constricted sensations in different parts,deep-seated pains as if in periosteum,1.0,1
constricted sensations in different parts,pain in shoulder joint as if torn asunder,1.0,1
constricted sensations in different parts,hypochondriacal and despondent,1.0,1
constricted sensations in different parts,pain deep in bones of thigh and legs,1.0,1
constricted sensations in different parts,cracking in right knee upon rising,1.0,1
constricted sensations in different parts,burning sensations especially in throat,1.0,1
constricted sensations in different parts,violent stitches in toes of right foot,1.0,1
constricted sensations in different parts,rheumatic pain in right scapula,1.0,1
constricted sensations in different parts,violent tearing in ball of left little toe,1.0,1
constricted sensations in different parts,drawing pains in legs,1.0,1
violent pain in tibia as if periosteum were torn off,pressing pain in right tibia,1.0,1
violent pain in tibia as if periosteum were torn off,rheumatic pain in scapular muscles,1.0,1
violent pain in tibia as if periosteum were torn off,pain and stiffness of nape cervical muscles,1.0,1
violent pain in tibia as if periosteum were torn off,pains in periosteum of long bones especially tibia,1.0,1
violent pain in tibia as if periosteum were torn off,constricted sensations in different parts,1.0,1
violent pain in tibia as if periosteum were torn off,violent nightly pains in bones of the feet,1.0,1
violent pain in tibia as if periosteum were torn off,neuralgic pains in different parts come quickly and leave the part numb,1.0,1
violent pain in tibia as if periosteum were torn off,stiffness on right side of nape of neck,1.0,1
violent pain in tibia as if periosteum were torn off,twitching pain from hip joint to knee,1.0,1
violent pain in tibia as if periosteum were torn off,right hip joint feels sprained on walking,1.0,1
violent pain in tibia as if periosteum were torn off,ophthalmia after the abuse of mercury,1.0,1
violent pain in tibia as if periosteum were torn off,neuralgia especially after operations on the eye,1.0,1
violent pain in tibia as if periosteum were torn off,apprehensiveness as if expecting bad news,1.0,1
violent pain in tibia as if periosteum were torn off,deep-seated pains as if in periosteum,1.0,1
violent pain in tibia as if periosteum were torn off,pain in shoulder joint as if torn asunder,1.0,1
violent pain in tibia as if periosteum were torn off,hypochondriacal and despondent,1.0,1
violent pain in tibia as if periosteum were torn off,pain deep in bones of thigh and legs,1.0,1
violent pain in tibia as if periosteum were torn off,cracking in right knee upon rising,1.0,1
violent pain in tibia as if periosteum were torn off,burning sensations especially in throat,1.0,1
violent pain in tibia as if periosteum were torn off,violent stitches in toes of right foot,1.0,1
violent pain in tibia as if periosteum were torn off,rheumatic pain in right scapula,1.0,1
violent pain in tibia as if periosteum were torn off,violent tearing in ball of left little toe,1.0,1
violent pain in tibia as if periosteum were torn off,drawing pains in legs,1.0,1
neuralgia especially after operations on the eye,pressing pain in right tibia,1.0,1
neuralgia especially after operations on the eye,rheumatic pain in scapular muscles,1.0,1
neuralgia especially after operations on the eye,pain and stiffness of nape cervical muscles,1.0,1
neuralgia especially after operations on the eye,pains in periosteum of long bones especially tibia,1.0,1
neuralgia especially after operations on the eye,constricted sensations in different parts,1.0,1
neuralgia especially after operations on the eye,violent nightly pains in bones of the feet,1.0,1
neuralgia especially after operations on the eye,neuralgic pains in different parts come quickly and leave the part numb,1.0,1
neuralgia especially after operations on the eye,stiffness on right side of nape of neck,1.0,1
neuralgia especially after operations on the eye,twitching pain from hip joint to knee,1.0,1
neuralgia especially after operations on the eye,right hip joint feels sprained on walking,1.0,1
neuralgia especially after operations on the eye,violent pain in tibia as if periosteum were torn off,1.0,1
neuralgia especially after operations on the eye,ophthalmia after the abuse of mercury,1.0,1
neuralgia especially after operations on the eye,apprehensiveness as if expecting bad news,1.0,1
neuralgia especially after operations on the eye,deep-seated pains as if in periosteum,1.0,1
neuralgia especially after operations on the eye,pain in shoulder joint as if torn asunder,1.0,1
neuralgia especially after operations on the eye,hypochondriacal and despondent,1.0,1
neuralgia especially after operations on the eye,pain deep in bones of thigh and legs,1.0,1
neuralgia especially after operations on the eye,cracking in right knee upon rising,1.0,1
neuralgia especially after operations on the eye,burning sensations especially in throat,1.0,1
neuralgia especially after operations on the eye,violent stitches in toes of right foot,1.0,1
neuralgia especially after operations on the eye,rheumatic pain in right scapula,1.0,1
neuralgia especially after operations on the eye,violent tearing in ball of left little toe,1.0,1
neuralgia especially after operations on the eye,drawing pains in legs,1.0,1
stiffness on right side of nape of neck,pressing pain in right tibia,1.0,1
stiffness on right side of nape of neck,rheumatic pain in scapular muscles,1.0,1
stiffness on right side of nape of neck,pain and stiffness of nape cervical muscles,1.0,1
stiffness on right side of nape of neck,pains in periosteum of long bones especially tibia,1.0,1
stiffness on right side of nape of neck,constricted sensations in different parts,1.0,1
stiffness on right side of nape of neck,violent nightly pains in bones of the feet,1.0,1
stiffness on right side of nape of neck,neuralgic pains in different parts come quickly and leave the part numb,1.0,1
stiffness on right side of nape of neck,twitching pain from hip joint to knee,1.0,1
stiffness on right side of nape of neck,right hip joint feels sprained on walking,1.0,1
stiffness on right side of nape of neck,violent pain in tibia as if periosteum were torn off,1.0,1
stiffness on right side of nape of neck,ophthalmia after the abuse of mercury,1.0,1
stiffness on right side of nape of neck,neuralgia especially after operations on the eye,1.0,1
stiffness on right side of nape of neck,apprehensiveness as if expecting bad news,1.0,1
stiffness on right side of nape of neck,deep-seated pains as if in periosteum,1.0,1
stiffness on right side of nape of neck,pain in shoulder joint as if torn asunder,1.0,1
stiffness on right side of nape of neck,hypochondriacal and despondent,1.0,1
stiffness on right side of nape of neck,pain deep in bones of thigh and legs,1.0,1
stiffness on right side of nape of neck,cracking in right knee upon rising,1.0,1
stiffness on right side of nape of neck,burning sensations especially in throat,1.0,1
stiffness on right side of nape of neck,violent stitches in toes of right foot,1.0,1
stiffness on right side of nape of neck,rheumatic pain in right scapula,1.0,1
stiffness on right side of nape of neck,violent tearing in ball of left little toe,1.0,1
stiffness on right side of nape of neck,drawing pains in legs,1.0,1
pain and stiffness of nape cervical muscles,pressing pain in right tibia,1.0,1
pain and stiffness of nape cervical muscles,rheumatic pain in scapular muscles,1.0,1
pain and stiffness of nape cervical muscles,pains in periosteum of long bones especially tibia,1.0,1
pain and stiffness of nape cervical muscles,constricted sensations in different parts,1.0,1
pain and stiffness of nape cervical muscles,violent nightly pains in bones of the feet,1.0,1
pain and stiffness of nape cervical muscles,neuralgic pains in different parts come quickly and leave the part numb,1.0,1
pain and stiffness of nape cervical muscles,stiffness on right side of nape of neck,1.0,1
pain and stiffness of nape cervical muscles,twitching pain from hip joint to knee,1.0,1
pain and stiffness of nape cervical muscles,right hip joint feels sprained on walking,1.0,1
pain and stiffness of nape cervical muscles,violent pain in tibia as if periosteum were torn off,1.0,1
pain and stiffness of nape cervical muscles,ophthalmia after the abuse of mercury,1.0,1
pain and stiffness of nape cervical muscles,neuralgia especially after operations on the eye,1.0,1
pain and stiffness of nape cervical muscles,apprehensiveness as if expecting bad news,1.0,1
pain and stiffness of nape cervical muscles,deep-seated pains as if in periosteum,1.0,1
pain and stiffness of nape cervical muscles,pain in shoulder joint as if torn asunder,1.0,1
pain and stiffness of nape cervical muscles,hypochondriacal and despondent,1.0,1
pain and stiffness of nape cervical muscles,pain deep in bones of thigh and legs,1.0,1
pain and stiffness of nape cervical muscles,cracking in right knee upon rising,1.0,1
pain and stiffness of nape cervical muscles,burning sensations especially in throat,1.0,1
pain and stiffness of nape cervical muscles,violent stitches in toes of right foot,1.0,1
pain and stiffness of nape cervical muscles,rheumatic pain in right scapula,1.0,1
pain and stiffness of nape cervical muscles,violent tearing in ball of left little toe,1.0,1
pain and stiffness of nape cervical muscles,drawing pains in legs,1.0,1
pain in shoulder joint as if torn asunder,pressing pain in right tibia,1.0,1
pain in shoulder joint as if torn asunder,rheumatic pain in scapular muscles,1.0,1
pain in shoulder joint as if torn asunder,pain and stiffness of nape cervical muscles,1.0,1
pain in shoulder joint as if torn asunder,pains in periosteum of long bones especially tibia,1.0,1
pain in shoulder joint as if torn asunder,constricted sensations in different parts,1.0,1
pain in shoulder joint as if torn asunder,violent nightly pains in bones of the feet,1.0,1
pain in shoulder joint as if torn asunder,neuralgic pains in different parts come quickly and leave the part numb,1.0,1
pain in shoulder joint as if torn asunder,stiffness on right side of nape of neck,1.0,1
pain in shoulder joint as if torn asunder,twitching pain from hip joint to knee,1.0,1
pain in shoulder joint as if torn asunder,right hip joint feels sprained on walking,1.0,1
pain in shoulder joint as if torn asunder,violent pain in tibia as if periosteum were torn off,1.0,1
pain in shoulder joint as if torn asunder,ophthalmia after the abuse of mercury,1.0,1
pain in shoulder joint as if torn asunder,neuralgia especially after operations on the eye,1.0,1
pain in shoulder joint as if torn asunder,apprehensiveness as if expecting bad news,1.0,1
pain in shoulder joint as if torn asunder,deep-seated pains as if in periosteum,1.0,1
pain in shoulder joint as if torn asunder,hypochondriacal and despondent,1.0,1
pain in shoulder joint as if torn asunder,pain deep in bones of thigh and legs,1.0,1
pain in shoulder joint as if torn asunder,cracking in right knee upon rising,1.0,1
pain in shoulder joint as if torn asunder,burning sensations especially in throat,1.0,1
pain in shoulder joint as if torn asunder,violent stitches in toes of right foot,1.0,1
pain in shoulder joint as if torn asunder,rheumatic pain in right scapula,1.0,1
pain in shoulder joint as if torn asunder,violent tearing in ball of left little toe,1.0,1
pain in shoulder joint as if torn asunder,drawing pains in legs,1.0,1
burning sensations especially in throat,pressing pain in right tibia,1.0,1
burning sensations especially in throat,rheumatic pain in scapular muscles,1.0,1
burning sensations especially in throat,pain and stiffness of nape cervical muscles,1.0,1
burning sensations especially in throat,pains in periosteum of long bones especially tibia,1.0,1
burning sensations especially in throat,constricted sensations in different parts,1.0,1
burning sensations especially in throat,violent nightly pains in bones of the feet,1.0,1
burning sensations especially in throat,neuralgic pains in different parts come quickly and leave the part numb,1.0,1
burning sensations especially in throat,stiffness on right side of nape of neck,1.0,1
burning sensations especially in throat,twitching pain from hip joint to knee,1.0,1
burning sensations especially in throat,right hip joint feels sprained on walking,1.0,1
burning sensations especially in throat,violent pain in tibia as if periosteum were torn off,1.0,1
burning sensations especially in throat,ophthalmia after the abuse of mercury,1.0,1
burning sensations especially in throat,neuralgia especially after operations on the eye,1.0,1
burning sensations especially in throat,apprehensiveness as if expecting bad news,1.0,1
burning sensations especially in throat,deep-seated pains as if in periosteum,1.0,1
burning sensations especially in throat,pain in shoulder joint as if torn asunder,1.0,1
burning sensations especially in throat,hypochondriacal and despondent,1.0,1
burning sensations especially in throat,pain deep in bones of thigh and legs,1.0,1
burning sensations especially in throat,cracking in right knee upon rising,1.0,1
burning sensations especially in throat,violent stitches in toes of right foot,1.0,1
burning sensations especially in throat,rheumatic pain in right scapula,1.0,1
burning sensations especially in throat,violent tearing in ball of left little toe,1.0,1
burning sensations especially in throat,drawing pains in legs,1.0,1
