### Cluster 55 — Symptoms (59)
Symptom,Frequency 
tarsal bones of right foot greatly swollen,1 
debilitating night sweats,1 
rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1 
trembling of extremities,1 
stinging pain in small of back,1 
agitation as if frightened,1 
arms and thighs sore to touch,1 
painful swelling in metatarsal bones,1 
phlegmonous inflammation and swelling of lids,1 
drawing and tearing in all the limbs,1 
tearing in hip joint and knee with pulsating pain,1 
pains around eyes on forehead and temples,1 
very sensitive to touch,3 
swelling of tarsal bones of right foot very red,1 
sticking pain with unsteadiness in back knees and feet,1 
sudden pain and stiffness of nape of neck and both upper and lower limbs,1 
glands swollen,1 
acrid lachrymation,1 
bruised sensation of scapulae back and small of back,1 
painful stiffness in limbs,1 
tearing and stitching in lower limbs,1 
rheumatic affections of capsular ligaments of arms,1 
pupil dilated and covered with a thin film,1 
profuse sweat without relief in gouty rheumatic patients,1 
stinging especially in hip joint femur and knee,1 
fingers of both hands flexed and drawn inward,1 
has to have assistance to change position,1 
rheumatic and arthritic pains tearing stinging,1 
lancinating in shoulder joints arms and wrists,1 
awakens with trembling at the heart,1 
severe tearing boring cutting in damp weather,1 
sensation as if arms were too heavy,1 
pain in left thigh with soreness to touch,1 
iris discoloured,1 
rheumatic pains in legs with stinging,1 
shooting from deep in the eye,1 
fingers cannot be opened without much exertion,1 
fetid breath,1 
brought on by exposure,1 
red and hot swelling from elbow to wrist,1 
glands of neck swollen and painful on swallowing in rheumatism,1 
weakness at heart as if dying,1 
throbbing and shooting pains in eyes,1 
boring and drawing pain in tibia,1 
rheumatic stiffness and swelling of neck,1 
aching pain at apex extending upward toward base of heart,1 
conjunctiva of right eye greatly inflamed and swollen,1 
lies motionless in bed,1 
cardiac oppression,1 
great photophobia,1 
tearing pains in forehead and vertex,1 
sprained pain in right tarsal joints,1 
flow of hot tears,1 
white ring around cornea,1 
sticking pain in small of back when breathing,1 
acute pain in tarsal bones,1 
weakness and weariness,1 
tendency to form adhesions in rheumatic iritis,1 
rheumatic affections of shoulders and upper arms,1 

### Top Remedies
Remedy,Symptoms_Covered 
mercurius,59 
sabina,1 
silica,1 

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies 
tearing and stitching in lower limbs,sticking pain with unsteadiness in back knees and feet,1.0,1
tearing and stitching in lower limbs,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
tearing and stitching in lower limbs,glands swollen,1.0,1
tearing and stitching in lower limbs,acrid lachrymation,1.0,1
tearing and stitching in lower limbs,bruised sensation of scapulae back and small of back,1.0,1
tearing and stitching in lower limbs,painful stiffness in limbs,1.0,1
tearing and stitching in lower limbs,rheumatic affections of capsular ligaments of arms,1.0,1
tearing and stitching in lower limbs,pupil dilated and covered with a thin film,1.0,1
tearing and stitching in lower limbs,profuse sweat without relief in gouty rheumatic patients,1.0,1
tearing and stitching in lower limbs,stinging especially in hip joint femur and knee,1.0,1
tearing and stitching in lower limbs,fingers of both hands flexed and drawn inward,1.0,1
tearing and stitching in lower limbs,has to have assistance to change position,1.0,1
tearing and stitching in lower limbs,rheumatic and arthritic pains tearing stinging,1.0,1
tearing and stitching in lower limbs,lancinating in shoulder joints arms and wrists,1.0,1
tearing and stitching in lower limbs,awakens with trembling at the heart,1.0,1
tearing and stitching in lower limbs,severe tearing boring cutting in damp weather,1.0,1
tearing and stitching in lower limbs,sensation as if arms were too heavy,1.0,1
tearing and stitching in lower limbs,pain in left thigh with soreness to touch,1.0,1
tearing and stitching in lower limbs,iris discoloured,1.0,1
tearing and stitching in lower limbs,rheumatic pains in legs with stinging,1.0,1
tearing and stitching in lower limbs,shooting from deep in the eye,1.0,1
tearing and stitching in lower limbs,fingers cannot be opened without much exertion,1.0,1
tearing and stitching in lower limbs,fetid breath,1.0,1
tearing and stitching in lower limbs,brought on by exposure,1.0,1
tearing and stitching in lower limbs,red and hot swelling from elbow to wrist,1.0,1
tearing and stitching in lower limbs,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
tearing and stitching in lower limbs,weakness at heart as if dying,1.0,1
tearing and stitching in lower limbs,throbbing and shooting pains in eyes,1.0,1
tearing and stitching in lower limbs,boring and drawing pain in tibia,1.0,1
tearing and stitching in lower limbs,rheumatic stiffness and swelling of neck,1.0,1
tearing and stitching in lower limbs,aching pain at apex extending upward toward base of heart,1.0,1
tearing and stitching in lower limbs,conjunctiva of right eye greatly inflamed and swollen,1.0,1
tearing and stitching in lower limbs,lies motionless in bed,1.0,1
tearing and stitching in lower limbs,cardiac oppression,1.0,1
tearing and stitching in lower limbs,great photophobia,1.0,1
tearing and stitching in lower limbs,tearing pains in forehead and vertex,1.0,1
tearing and stitching in lower limbs,sprained pain in right tarsal joints,1.0,1
tearing and stitching in lower limbs,flow of hot tears,1.0,1
tearing and stitching in lower limbs,white ring around cornea,1.0,1
tearing and stitching in lower limbs,sticking pain in small of back when breathing,1.0,1
tearing and stitching in lower limbs,acute pain in tarsal bones,1.0,1
tearing and stitching in lower limbs,weakness and weariness,1.0,1
tearing and stitching in lower limbs,tendency to form adhesions in rheumatic iritis,1.0,1
tearing and stitching in lower limbs,rheumatic affections of shoulders and upper arms,1.0,1
acrid lachrymation,tarsal bones of right foot greatly swollen,1.0,1
acrid lachrymation,debilitating night sweats,1.0,1
acrid lachrymation,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
acrid lachrymation,trembling of extremities,1.0,1
acrid lachrymation,stinging pain in small of back,1.0,1
acrid lachrymation,agitation as if frightened,1.0,1
acrid lachrymation,arms and thighs sore to touch,1.0,1
acrid lachrymation,painful swelling in metatarsal bones,1.0,1
acrid lachrymation,phlegmonous inflammation and swelling of lids,1.0,1
acrid lachrymation,drawing and tearing in all the limbs,1.0,1
acrid lachrymation,tearing in hip joint and knee with pulsating pain,1.0,1
acrid lachrymation,pains around eyes on forehead and temples,1.0,1
acrid lachrymation,very sensitive to touch,1.0,1
acrid lachrymation,swelling of tarsal bones of right foot very red,1.0,1
acrid lachrymation,sticking pain with unsteadiness in back knees and feet,1.0,1
acrid lachrymation,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
acrid lachrymation,glands swollen,1.0,1
acrid lachrymation,bruised sensation of scapulae back and small of back,1.0,1
acrid lachrymation,painful stiffness in limbs,1.0,1
acrid lachrymation,tearing and stitching in lower limbs,1.0,1
acrid lachrymation,rheumatic affections of capsular ligaments of arms,1.0,1
acrid lachrymation,pupil dilated and covered with a thin film,1.0,1
acrid lachrymation,profuse sweat without relief in gouty rheumatic patients,1.0,1
acrid lachrymation,stinging especially in hip joint femur and knee,1.0,1
acrid lachrymation,fingers of both hands flexed and drawn inward,1.0,1
acrid lachrymation,has to have assistance to change position,1.0,1
acrid lachrymation,rheumatic and arthritic pains tearing stinging,1.0,1
acrid lachrymation,lancinating in shoulder joints arms and wrists,1.0,1
acrid lachrymation,awakens with trembling at the heart,1.0,1
acrid lachrymation,severe tearing boring cutting in damp weather,1.0,1
acrid lachrymation,sensation as if arms were too heavy,1.0,1
acrid lachrymation,pain in left thigh with soreness to touch,1.0,1
acrid lachrymation,iris discoloured,1.0,1
acrid lachrymation,rheumatic pains in legs with stinging,1.0,1
acrid lachrymation,shooting from deep in the eye,1.0,1
acrid lachrymation,fingers cannot be opened without much exertion,1.0,1
acrid lachrymation,fetid breath,1.0,1
acrid lachrymation,brought on by exposure,1.0,1
acrid lachrymation,red and hot swelling from elbow to wrist,1.0,1
acrid lachrymation,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
acrid lachrymation,weakness at heart as if dying,1.0,1
acrid lachrymation,throbbing and shooting pains in eyes,1.0,1
acrid lachrymation,boring and drawing pain in tibia,1.0,1
acrid lachrymation,rheumatic stiffness and swelling of neck,1.0,1
acrid lachrymation,aching pain at apex extending upward toward base of heart,1.0,1
acrid lachrymation,conjunctiva of right eye greatly inflamed and swollen,1.0,1
acrid lachrymation,lies motionless in bed,1.0,1
acrid lachrymation,cardiac oppression,1.0,1
acrid lachrymation,great photophobia,1.0,1
acrid lachrymation,tearing pains in forehead and vertex,1.0,1
acrid lachrymation,sprained pain in right tarsal joints,1.0,1
acrid lachrymation,flow of hot tears,1.0,1
acrid lachrymation,white ring around cornea,1.0,1
acrid lachrymation,sticking pain in small of back when breathing,1.0,1
acrid lachrymation,acute pain in tarsal bones,1.0,1
acrid lachrymation,weakness and weariness,1.0,1
acrid lachrymation,tendency to form adhesions in rheumatic iritis,1.0,1
acrid lachrymation,rheumatic affections of shoulders and upper arms,1.0,1
phlegmonous inflammation and swelling of lids,tarsal bones of right foot greatly swollen,1.0,1
phlegmonous inflammation and swelling of lids,debilitating night sweats,1.0,1
phlegmonous inflammation and swelling of lids,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
phlegmonous inflammation and swelling of lids,trembling of extremities,1.0,1
phlegmonous inflammation and swelling of lids,stinging pain in small of back,1.0,1
phlegmonous inflammation and swelling of lids,agitation as if frightened,1.0,1
phlegmonous inflammation and swelling of lids,arms and thighs sore to touch,1.0,1
phlegmonous inflammation and swelling of lids,painful swelling in metatarsal bones,1.0,1
phlegmonous inflammation and swelling of lids,drawing and tearing in all the limbs,1.0,1
phlegmonous inflammation and swelling of lids,tearing in hip joint and knee with pulsating pain,1.0,1
phlegmonous inflammation and swelling of lids,pains around eyes on forehead and temples,1.0,1
phlegmonous inflammation and swelling of lids,very sensitive to touch,1.0,1
phlegmonous inflammation and swelling of lids,swelling of tarsal bones of right foot very red,1.0,1
phlegmonous inflammation and swelling of lids,sticking pain with unsteadiness in back knees and feet,1.0,1
phlegmonous inflammation and swelling of lids,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
phlegmonous inflammation and swelling of lids,glands swollen,1.0,1
phlegmonous inflammation and swelling of lids,acrid lachrymation,1.0,1
phlegmonous inflammation and swelling of lids,bruised sensation of scapulae back and small of back,1.0,1
phlegmonous inflammation and swelling of lids,painful stiffness in limbs,1.0,1
phlegmonous inflammation and swelling of lids,tearing and stitching in lower limbs,1.0,1
phlegmonous inflammation and swelling of lids,rheumatic affections of capsular ligaments of arms,1.0,1
phlegmonous inflammation and swelling of lids,pupil dilated and covered with a thin film,1.0,1
phlegmonous inflammation and swelling of lids,profuse sweat without relief in gouty rheumatic patients,1.0,1
phlegmonous inflammation and swelling of lids,stinging especially in hip joint femur and knee,1.0,1
phlegmonous inflammation and swelling of lids,fingers of both hands flexed and drawn inward,1.0,1
phlegmonous inflammation and swelling of lids,has to have assistance to change position,1.0,1
phlegmonous inflammation and swelling of lids,rheumatic and arthritic pains tearing stinging,1.0,1
phlegmonous inflammation and swelling of lids,lancinating in shoulder joints arms and wrists,1.0,1
phlegmonous inflammation and swelling of lids,awakens with trembling at the heart,1.0,1
phlegmonous inflammation and swelling of lids,severe tearing boring cutting in damp weather,1.0,1
phlegmonous inflammation and swelling of lids,sensation as if arms were too heavy,1.0,1
phlegmonous inflammation and swelling of lids,pain in left thigh with soreness to touch,1.0,1
phlegmonous inflammation and swelling of lids,iris discoloured,1.0,1
phlegmonous inflammation and swelling of lids,rheumatic pains in legs with stinging,1.0,1
phlegmonous inflammation and swelling of lids,shooting from deep in the eye,1.0,1
phlegmonous inflammation and swelling of lids,fingers cannot be opened without much exertion,1.0,1
phlegmonous inflammation and swelling of lids,fetid breath,1.0,1
phlegmonous inflammation and swelling of lids,brought on by exposure,1.0,1
phlegmonous inflammation and swelling of lids,red and hot swelling from elbow to wrist,1.0,1
phlegmonous inflammation and swelling of lids,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
phlegmonous inflammation and swelling of lids,weakness at heart as if dying,1.0,1
phlegmonous inflammation and swelling of lids,throbbing and shooting pains in eyes,1.0,1
phlegmonous inflammation and swelling of lids,boring and drawing pain in tibia,1.0,1
phlegmonous inflammation and swelling of lids,rheumatic stiffness and swelling of neck,1.0,1
phlegmonous inflammation and swelling of lids,aching pain at apex extending upward toward base of heart,1.0,1
phlegmonous inflammation and swelling of lids,conjunctiva of right eye greatly inflamed and swollen,1.0,1
phlegmonous inflammation and swelling of lids,lies motionless in bed,1.0,1
phlegmonous inflammation and swelling of lids,cardiac oppression,1.0,1
phlegmonous inflammation and swelling of lids,great photophobia,1.0,1
phlegmonous inflammation and swelling of lids,tearing pains in forehead and vertex,1.0,1
phlegmonous inflammation and swelling of lids,sprained pain in right tarsal joints,1.0,1
phlegmonous inflammation and swelling of lids,flow of hot tears,1.0,1
phlegmonous inflammation and swelling of lids,white ring around cornea,1.0,1
phlegmonous inflammation and swelling of lids,sticking pain in small of back when breathing,1.0,1
phlegmonous inflammation and swelling of lids,acute pain in tarsal bones,1.0,1
phlegmonous inflammation and swelling of lids,weakness and weariness,1.0,1
phlegmonous inflammation and swelling of lids,tendency to form adhesions in rheumatic iritis,1.0,1
phlegmonous inflammation and swelling of lids,rheumatic affections of shoulders and upper arms,1.0,1
great photophobia,tarsal bones of right foot greatly swollen,1.0,1
great photophobia,debilitating night sweats,1.0,1
great photophobia,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
great photophobia,trembling of extremities,1.0,1
great photophobia,stinging pain in small of back,1.0,1
great photophobia,agitation as if frightened,1.0,1
great photophobia,arms and thighs sore to touch,1.0,1
great photophobia,painful swelling in metatarsal bones,1.0,1
great photophobia,phlegmonous inflammation and swelling of lids,1.0,1
great photophobia,drawing and tearing in all the limbs,1.0,1
great photophobia,tearing in hip joint and knee with pulsating pain,1.0,1
great photophobia,pains around eyes on forehead and temples,1.0,1
great photophobia,very sensitive to touch,1.0,1
great photophobia,swelling of tarsal bones of right foot very red,1.0,1
great photophobia,sticking pain with unsteadiness in back knees and feet,1.0,1
great photophobia,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
great photophobia,glands swollen,1.0,1
great photophobia,acrid lachrymation,1.0,1
great photophobia,bruised sensation of scapulae back and small of back,1.0,1
great photophobia,painful stiffness in limbs,1.0,1
great photophobia,tearing and stitching in lower limbs,1.0,1
great photophobia,rheumatic affections of capsular ligaments of arms,1.0,1
great photophobia,pupil dilated and covered with a thin film,1.0,1
great photophobia,profuse sweat without relief in gouty rheumatic patients,1.0,1
great photophobia,stinging especially in hip joint femur and knee,1.0,1
great photophobia,fingers of both hands flexed and drawn inward,1.0,1
great photophobia,has to have assistance to change position,1.0,1
great photophobia,rheumatic and arthritic pains tearing stinging,1.0,1
great photophobia,lancinating in shoulder joints arms and wrists,1.0,1
great photophobia,awakens with trembling at the heart,1.0,1
great photophobia,severe tearing boring cutting in damp weather,1.0,1
great photophobia,sensation as if arms were too heavy,1.0,1
great photophobia,pain in left thigh with soreness to touch,1.0,1
great photophobia,iris discoloured,1.0,1
great photophobia,rheumatic pains in legs with stinging,1.0,1
great photophobia,shooting from deep in the eye,1.0,1
great photophobia,fingers cannot be opened without much exertion,1.0,1
great photophobia,fetid breath,1.0,1
great photophobia,brought on by exposure,1.0,1
great photophobia,red and hot swelling from elbow to wrist,1.0,1
great photophobia,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
great photophobia,weakness at heart as if dying,1.0,1
great photophobia,throbbing and shooting pains in eyes,1.0,1
great photophobia,boring and drawing pain in tibia,1.0,1
great photophobia,rheumatic stiffness and swelling of neck,1.0,1
great photophobia,aching pain at apex extending upward toward base of heart,1.0,1
great photophobia,conjunctiva of right eye greatly inflamed and swollen,1.0,1
great photophobia,lies motionless in bed,1.0,1
great photophobia,cardiac oppression,1.0,1
great photophobia,tearing pains in forehead and vertex,1.0,1
great photophobia,sprained pain in right tarsal joints,1.0,1
great photophobia,flow of hot tears,1.0,1
great photophobia,white ring around cornea,1.0,1
great photophobia,sticking pain in small of back when breathing,1.0,1
great photophobia,acute pain in tarsal bones,1.0,1
great photophobia,weakness and weariness,1.0,1
great photophobia,tendency to form adhesions in rheumatic iritis,1.0,1
great photophobia,rheumatic affections of shoulders and upper arms,1.0,1
stinging especially in hip joint femur and knee,tarsal bones of right foot greatly swollen,1.0,1
stinging especially in hip joint femur and knee,debilitating night sweats,1.0,1
stinging especially in hip joint femur and knee,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
stinging especially in hip joint femur and knee,trembling of extremities,1.0,1
stinging especially in hip joint femur and knee,stinging pain in small of back,1.0,1
stinging especially in hip joint femur and knee,agitation as if frightened,1.0,1
stinging especially in hip joint femur and knee,arms and thighs sore to touch,1.0,1
stinging especially in hip joint femur and knee,painful swelling in metatarsal bones,1.0,1
stinging especially in hip joint femur and knee,phlegmonous inflammation and swelling of lids,1.0,1
stinging especially in hip joint femur and knee,drawing and tearing in all the limbs,1.0,1
stinging especially in hip joint femur and knee,tearing in hip joint and knee with pulsating pain,1.0,1
stinging especially in hip joint femur and knee,pains around eyes on forehead and temples,1.0,1
stinging especially in hip joint femur and knee,very sensitive to touch,1.0,1
stinging especially in hip joint femur and knee,swelling of tarsal bones of right foot very red,1.0,1
stinging especially in hip joint femur and knee,sticking pain with unsteadiness in back knees and feet,1.0,1
stinging especially in hip joint femur and knee,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
stinging especially in hip joint femur and knee,glands swollen,1.0,1
stinging especially in hip joint femur and knee,acrid lachrymation,1.0,1
stinging especially in hip joint femur and knee,bruised sensation of scapulae back and small of back,1.0,1
stinging especially in hip joint femur and knee,painful stiffness in limbs,1.0,1
stinging especially in hip joint femur and knee,tearing and stitching in lower limbs,1.0,1
stinging especially in hip joint femur and knee,rheumatic affections of capsular ligaments of arms,1.0,1
stinging especially in hip joint femur and knee,pupil dilated and covered with a thin film,1.0,1
stinging especially in hip joint femur and knee,profuse sweat without relief in gouty rheumatic patients,1.0,1
stinging especially in hip joint femur and knee,fingers of both hands flexed and drawn inward,1.0,1
stinging especially in hip joint femur and knee,has to have assistance to change position,1.0,1
stinging especially in hip joint femur and knee,rheumatic and arthritic pains tearing stinging,1.0,1
stinging especially in hip joint femur and knee,lancinating in shoulder joints arms and wrists,1.0,1
stinging especially in hip joint femur and knee,awakens with trembling at the heart,1.0,1
stinging especially in hip joint femur and knee,severe tearing boring cutting in damp weather,1.0,1
stinging especially in hip joint femur and knee,sensation as if arms were too heavy,1.0,1
stinging especially in hip joint femur and knee,pain in left thigh with soreness to touch,1.0,1
stinging especially in hip joint femur and knee,iris discoloured,1.0,1
stinging especially in hip joint femur and knee,rheumatic pains in legs with stinging,1.0,1
stinging especially in hip joint femur and knee,shooting from deep in the eye,1.0,1
stinging especially in hip joint femur and knee,fingers cannot be opened without much exertion,1.0,1
stinging especially in hip joint femur and knee,fetid breath,1.0,1
stinging especially in hip joint femur and knee,brought on by exposure,1.0,1
stinging especially in hip joint femur and knee,red and hot swelling from elbow to wrist,1.0,1
stinging especially in hip joint femur and knee,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
stinging especially in hip joint femur and knee,weakness at heart as if dying,1.0,1
stinging especially in hip joint femur and knee,throbbing and shooting pains in eyes,1.0,1
stinging especially in hip joint femur and knee,boring and drawing pain in tibia,1.0,1
stinging especially in hip joint femur and knee,rheumatic stiffness and swelling of neck,1.0,1
stinging especially in hip joint femur and knee,aching pain at apex extending upward toward base of heart,1.0,1
stinging especially in hip joint femur and knee,conjunctiva of right eye greatly inflamed and swollen,1.0,1
stinging especially in hip joint femur and knee,lies motionless in bed,1.0,1
stinging especially in hip joint femur and knee,cardiac oppression,1.0,1
stinging especially in hip joint femur and knee,great photophobia,1.0,1
stinging especially in hip joint femur and knee,tearing pains in forehead and vertex,1.0,1
stinging especially in hip joint femur and knee,sprained pain in right tarsal joints,1.0,1
stinging especially in hip joint femur and knee,flow of hot tears,1.0,1
stinging especially in hip joint femur and knee,white ring around cornea,1.0,1
stinging especially in hip joint femur and knee,sticking pain in small of back when breathing,1.0,1
stinging especially in hip joint femur and knee,acute pain in tarsal bones,1.0,1
stinging especially in hip joint femur and knee,weakness and weariness,1.0,1
stinging especially in hip joint femur and knee,tendency to form adhesions in rheumatic iritis,1.0,1
stinging especially in hip joint femur and knee,rheumatic affections of shoulders and upper arms,1.0,1
arms and thighs sore to touch,tarsal bones of right foot greatly swollen,1.0,1
arms and thighs sore to touch,debilitating night sweats,1.0,1
arms and thighs sore to touch,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
arms and thighs sore to touch,trembling of extremities,1.0,1
arms and thighs sore to touch,stinging pain in small of back,1.0,1
arms and thighs sore to touch,agitation as if frightened,1.0,1
arms and thighs sore to touch,painful swelling in metatarsal bones,1.0,1
arms and thighs sore to touch,phlegmonous inflammation and swelling of lids,1.0,1
arms and thighs sore to touch,drawing and tearing in all the limbs,1.0,1
arms and thighs sore to touch,tearing in hip joint and knee with pulsating pain,1.0,1
arms and thighs sore to touch,pains around eyes on forehead and temples,1.0,1
arms and thighs sore to touch,very sensitive to touch,1.0,1
arms and thighs sore to touch,swelling of tarsal bones of right foot very red,1.0,1
arms and thighs sore to touch,sticking pain with unsteadiness in back knees and feet,1.0,1
arms and thighs sore to touch,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
arms and thighs sore to touch,glands swollen,1.0,1
arms and thighs sore to touch,acrid lachrymation,1.0,1
arms and thighs sore to touch,bruised sensation of scapulae back and small of back,1.0,1
arms and thighs sore to touch,painful stiffness in limbs,1.0,1
arms and thighs sore to touch,tearing and stitching in lower limbs,1.0,1
arms and thighs sore to touch,rheumatic affections of capsular ligaments of arms,1.0,1
arms and thighs sore to touch,pupil dilated and covered with a thin film,1.0,1
arms and thighs sore to touch,profuse sweat without relief in gouty rheumatic patients,1.0,1
arms and thighs sore to touch,stinging especially in hip joint femur and knee,1.0,1
arms and thighs sore to touch,fingers of both hands flexed and drawn inward,1.0,1
arms and thighs sore to touch,has to have assistance to change position,1.0,1
arms and thighs sore to touch,rheumatic and arthritic pains tearing stinging,1.0,1
arms and thighs sore to touch,lancinating in shoulder joints arms and wrists,1.0,1
arms and thighs sore to touch,awakens with trembling at the heart,1.0,1
arms and thighs sore to touch,severe tearing boring cutting in damp weather,1.0,1
arms and thighs sore to touch,sensation as if arms were too heavy,1.0,1
arms and thighs sore to touch,pain in left thigh with soreness to touch,1.0,1
arms and thighs sore to touch,iris discoloured,1.0,1
arms and thighs sore to touch,rheumatic pains in legs with stinging,1.0,1
arms and thighs sore to touch,shooting from deep in the eye,1.0,1
arms and thighs sore to touch,fingers cannot be opened without much exertion,1.0,1
arms and thighs sore to touch,fetid breath,1.0,1
arms and thighs sore to touch,brought on by exposure,1.0,1
arms and thighs sore to touch,red and hot swelling from elbow to wrist,1.0,1
arms and thighs sore to touch,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
arms and thighs sore to touch,weakness at heart as if dying,1.0,1
arms and thighs sore to touch,throbbing and shooting pains in eyes,1.0,1
arms and thighs sore to touch,boring and drawing pain in tibia,1.0,1
arms and thighs sore to touch,rheumatic stiffness and swelling of neck,1.0,1
arms and thighs sore to touch,aching pain at apex extending upward toward base of heart,1.0,1
arms and thighs sore to touch,conjunctiva of right eye greatly inflamed and swollen,1.0,1
arms and thighs sore to touch,lies motionless in bed,1.0,1
arms and thighs sore to touch,cardiac oppression,1.0,1
arms and thighs sore to touch,great photophobia,1.0,1
arms and thighs sore to touch,tearing pains in forehead and vertex,1.0,1
arms and thighs sore to touch,sprained pain in right tarsal joints,1.0,1
arms and thighs sore to touch,flow of hot tears,1.0,1
arms and thighs sore to touch,white ring around cornea,1.0,1
arms and thighs sore to touch,sticking pain in small of back when breathing,1.0,1
arms and thighs sore to touch,acute pain in tarsal bones,1.0,1
arms and thighs sore to touch,weakness and weariness,1.0,1
arms and thighs sore to touch,tendency to form adhesions in rheumatic iritis,1.0,1
arms and thighs sore to touch,rheumatic affections of shoulders and upper arms,1.0,1
tearing pains in forehead and vertex,tarsal bones of right foot greatly swollen,1.0,1
tearing pains in forehead and vertex,debilitating night sweats,1.0,1
tearing pains in forehead and vertex,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
tearing pains in forehead and vertex,trembling of extremities,1.0,1
tearing pains in forehead and vertex,stinging pain in small of back,1.0,1
tearing pains in forehead and vertex,agitation as if frightened,1.0,1
tearing pains in forehead and vertex,arms and thighs sore to touch,1.0,1
tearing pains in forehead and vertex,painful swelling in metatarsal bones,1.0,1
tearing pains in forehead and vertex,phlegmonous inflammation and swelling of lids,1.0,1
tearing pains in forehead and vertex,drawing and tearing in all the limbs,1.0,1
tearing pains in forehead and vertex,tearing in hip joint and knee with pulsating pain,1.0,1
tearing pains in forehead and vertex,pains around eyes on forehead and temples,1.0,1
tearing pains in forehead and vertex,very sensitive to touch,1.0,1
tearing pains in forehead and vertex,swelling of tarsal bones of right foot very red,1.0,1
tearing pains in forehead and vertex,sticking pain with unsteadiness in back knees and feet,1.0,1
tearing pains in forehead and vertex,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
tearing pains in forehead and vertex,glands swollen,1.0,1
tearing pains in forehead and vertex,acrid lachrymation,1.0,1
tearing pains in forehead and vertex,bruised sensation of scapulae back and small of back,1.0,1
tearing pains in forehead and vertex,painful stiffness in limbs,1.0,1
tearing pains in forehead and vertex,tearing and stitching in lower limbs,1.0,1
tearing pains in forehead and vertex,rheumatic affections of capsular ligaments of arms,1.0,1
tearing pains in forehead and vertex,pupil dilated and covered with a thin film,1.0,1
tearing pains in forehead and vertex,profuse sweat without relief in gouty rheumatic patients,1.0,1
tearing pains in forehead and vertex,stinging especially in hip joint femur and knee,1.0,1
tearing pains in forehead and vertex,fingers of both hands flexed and drawn inward,1.0,1
tearing pains in forehead and vertex,has to have assistance to change position,1.0,1
tearing pains in forehead and vertex,rheumatic and arthritic pains tearing stinging,1.0,1
tearing pains in forehead and vertex,lancinating in shoulder joints arms and wrists,1.0,1
tearing pains in forehead and vertex,awakens with trembling at the heart,1.0,1
tearing pains in forehead and vertex,severe tearing boring cutting in damp weather,1.0,1
tearing pains in forehead and vertex,sensation as if arms were too heavy,1.0,1
tearing pains in forehead and vertex,pain in left thigh with soreness to touch,1.0,1
tearing pains in forehead and vertex,iris discoloured,1.0,1
tearing pains in forehead and vertex,rheumatic pains in legs with stinging,1.0,1
tearing pains in forehead and vertex,shooting from deep in the eye,1.0,1
tearing pains in forehead and vertex,fingers cannot be opened without much exertion,1.0,1
tearing pains in forehead and vertex,fetid breath,1.0,1
tearing pains in forehead and vertex,brought on by exposure,1.0,1
tearing pains in forehead and vertex,red and hot swelling from elbow to wrist,1.0,1
tearing pains in forehead and vertex,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
tearing pains in forehead and vertex,weakness at heart as if dying,1.0,1
tearing pains in forehead and vertex,throbbing and shooting pains in eyes,1.0,1
tearing pains in forehead and vertex,boring and drawing pain in tibia,1.0,1
tearing pains in forehead and vertex,rheumatic stiffness and swelling of neck,1.0,1
tearing pains in forehead and vertex,aching pain at apex extending upward toward base of heart,1.0,1
tearing pains in forehead and vertex,conjunctiva of right eye greatly inflamed and swollen,1.0,1
tearing pains in forehead and vertex,lies motionless in bed,1.0,1
tearing pains in forehead and vertex,cardiac oppression,1.0,1
tearing pains in forehead and vertex,great photophobia,1.0,1
tearing pains in forehead and vertex,sprained pain in right tarsal joints,1.0,1
tearing pains in forehead and vertex,flow of hot tears,1.0,1
tearing pains in forehead and vertex,white ring around cornea,1.0,1
tearing pains in forehead and vertex,sticking pain in small of back when breathing,1.0,1
tearing pains in forehead and vertex,acute pain in tarsal bones,1.0,1
tearing pains in forehead and vertex,weakness and weariness,1.0,1
tearing pains in forehead and vertex,tendency to form adhesions in rheumatic iritis,1.0,1
tearing pains in forehead and vertex,rheumatic affections of shoulders and upper arms,1.0,1
