### Cluster 59 — Symptoms (38)
Symptom,Frequency
gouty nodosities,2
rheumatism after suppressed gonorrhea,2
tearing pain in hands,2
gouty pains in fingers,2
tearing in left side of back,1
eyes burn,1
warts,1
sticking in left side of back,1
rheumatism after gonorrhea,1
fig warts,1
chronic sclerotitis,1
sycotic conditions,1
gouty pains in big toe,1
stinging pain in left elbow,1
sweat only on uncovered parts,1
tearing pains in muscles,1
jerking pains in muscles,1
improved by motion,1
paralytic sensation in right arm,1
gouty inflammation of tendo achillis,1
eyes watery,1
cracking when stretching,1
iritis,1
chronic rheumatism of left elbow,1
episclerotitis,1
painful pressure in left side of back,1
pains in heels,1
aching in knee joints,1
sclerotitis,1
cracking in cervical vertebrae,1
aching in every joint of hands,1
gouty pains in finger joints,1
lancinating pain in small of back,1
rheumatic affections of eyes,1
worse in damp weather,1
hydrogenoid constitution,1
tearing pain in toes,1
tearing pain in soles,1

### Top Remedies
Remedy,Symptoms_Covered
thuja,38
antimonium crudum,2
agnus castus,1
sarsaparilla,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
stinging pain in left elbow,painful pressure in left side of back,1.0,1
stinging pain in left elbow,pains in heels,1.0,1
stinging pain in left elbow,aching in knee joints,1.0,1
stinging pain in left elbow,sclerotitis,1.0,1
stinging pain in left elbow,gouty pains in fingers,1.0,1
stinging pain in left elbow,cracking in cervical vertebrae,1.0,1
stinging pain in left elbow,aching in every joint of hands,1.0,1
stinging pain in left elbow,gouty pains in finger joints,1.0,1
stinging pain in left elbow,lancinating pain in small of back,1.0,1
stinging pain in left elbow,rheumatic affections of eyes,1.0,1
stinging pain in left elbow,worse in damp weather,1.0,1
stinging pain in left elbow,hydrogenoid constitution,1.0,1
stinging pain in left elbow,tearing pain in toes,1.0,1
stinging pain in left elbow,tearing pain in soles,1.0,1
sticking in left side of back,tearing in left side of back,1.0,1
sticking in left side of back,gouty nodosities,1.0,1
sticking in left side of back,eyes burn,1.0,1
sticking in left side of back,warts,1.0,1
sticking in left side of back,rheumatism after gonorrhea,1.0,1
sticking in left side of back,fig warts,1.0,1
sticking in left side of back,chronic sclerotitis,1.0,1
sticking in left side of back,rheumatism after suppressed gonorrhea,1.0,1
sticking in left side of back,tearing pain in hands,1.0,1
sticking in left side of back,sycotic conditions,1.0,1
sticking in left side of back,gouty pains in big toe,1.0,1
sticking in left side of back,stinging pain in left elbow,1.0,1
sticking in left side of back,sweat only on uncovered parts,1.0,1
sticking in left side of back,tearing pains in muscles,1.0,1
sticking in left side of back,jerking pains in muscles,1.0,1
sticking in left side of back,improved by motion,1.0,1
sticking in left side of back,paralytic sensation in right arm,1.0,1
sticking in left side of back,gouty inflammation of tendo achillis,1.0,1
sticking in left side of back,eyes watery,1.0,1
sticking in left side of back,cracking when stretching,1.0,1
sticking in left side of back,iritis,1.0,1
sticking in left side of back,chronic rheumatism of left elbow,1.0,1
sticking in left side of back,episclerotitis,1.0,1
sticking in left side of back,painful pressure in left side of back,1.0,1
sticking in left side of back,pains in heels,1.0,1
sticking in left side of back,aching in knee joints,1.0,1
sticking in left side of back,sclerotitis,1.0,1
sticking in left side of back,gouty pains in fingers,1.0,1
sticking in left side of back,cracking in cervical vertebrae,1.0,1
sticking in left side of back,aching in every joint of hands,1.0,1
sticking in left side of back,gouty pains in finger joints,1.0,1
sticking in left side of back,lancinating pain in small of back,1.0,1
sticking in left side of back,rheumatic affections of eyes,1.0,1
sticking in left side of back,worse in damp weather,1.0,1
sticking in left side of back,hydrogenoid constitution,1.0,1
sticking in left side of back,tearing pain in toes,1.0,1
sticking in left side of back,tearing pain in soles,1.0,1
warts,tearing in left side of back,1.0,1
warts,gouty nodosities,1.0,1
warts,eyes burn,1.0,1
warts,sticking in left side of back,1.0,1
warts,rheumatism after gonorrhea,1.0,1
warts,fig warts,1.0,1
warts,chronic sclerotitis,1.0,1
warts,rheumatism after suppressed gonorrhea,1.0,1
warts,tearing pain in hands,1.0,1
warts,sycotic conditions,1.0,1
warts,gouty pains in big toe,1.0,1
warts,stinging pain in left elbow,1.0,1
warts,sweat only on uncovered parts,1.0,1
warts,tearing pains in muscles,1.0,1
warts,jerking pains in muscles,1.0,1
warts,improved by motion,1.0,1
warts,paralytic sensation in right arm,1.0,1
warts,gouty inflammation of tendo achillis,1.0,1
warts,eyes watery,1.0,1
warts,cracking when stretching,1.0,1
warts,iritis,1.0,1
warts,chronic rheumatism of left elbow,1.0,1
warts,episclerotitis,1.0,1
warts,painful pressure in left side of back,1.0,1
warts,pains in heels,1.0,1
warts,aching in knee joints,1.0,1
warts,sclerotitis,1.0,1
warts,gouty pains in fingers,1.0,1
warts,cracking in cervical vertebrae,1.0,1
warts,aching in every joint of hands,1.0,1
warts,gouty pains in finger joints,1.0,1
warts,lancinating pain in small of back,1.0,1
warts,rheumatic affections of eyes,1.0,1
warts,worse in damp weather,1.0,1
warts,hydrogenoid constitution,1.0,1
warts,tearing pain in toes,1.0,1
warts,tearing pain in soles,1.0,1
aching in knee joints,tearing in left side of back,1.0,1
aching in knee joints,gouty nodosities,1.0,1
aching in knee joints,eyes burn,1.0,1
aching in knee joints,warts,1.0,1
aching in knee joints,sticking in left side of back,1.0,1
aching in knee joints,rheumatism after gonorrhea,1.0,1
aching in knee joints,fig warts,1.0,1
aching in knee joints,chronic sclerotitis,1.0,1
aching in knee joints,rheumatism after suppressed gonorrhea,1.0,1
aching in knee joints,tearing pain in hands,1.0,1
aching in knee joints,sycotic conditions,1.0,1
aching in knee joints,gouty pains in big toe,1.0,1
aching in knee joints,stinging pain in left elbow,1.0,1
aching in knee joints,sweat only on uncovered parts,1.0,1
aching in knee joints,tearing pains in muscles,1.0,1
aching in knee joints,jerking pains in muscles,1.0,1
aching in knee joints,improved by motion,1.0,1
aching in knee joints,paralytic sensation in right arm,1.0,1
aching in knee joints,gouty inflammation of tendo achillis,1.0,1
aching in knee joints,eyes watery,1.0,1
aching in knee joints,cracking when stretching,1.0,1
aching in knee joints,iritis,1.0,1
aching in knee joints,chronic rheumatism of left elbow,1.0,1
aching in knee joints,episclerotitis,1.0,1
aching in knee joints,painful pressure in left side of back,1.0,1
aching in knee joints,pains in heels,1.0,1
aching in knee joints,sclerotitis,1.0,1
aching in knee joints,gouty pains in fingers,1.0,1
aching in knee joints,cracking in cervical vertebrae,1.0,1
aching in knee joints,aching in every joint of hands,1.0,1
aching in knee joints,gouty pains in finger joints,1.0,1
aching in knee joints,lancinating pain in small of back,1.0,1
aching in knee joints,rheumatic affections of eyes,1.0,1
aching in knee joints,worse in damp weather,1.0,1
aching in knee joints,hydrogenoid constitution,1.0,1
aching in knee joints,tearing pain in toes,1.0,1
aching in knee joints,tearing pain in soles,1.0,1
paralytic sensation in right arm,tearing in left side of back,1.0,1
paralytic sensation in right arm,gouty nodosities,1.0,1
paralytic sensation in right arm,eyes burn,1.0,1
paralytic sensation in right arm,warts,1.0,1
paralytic sensation in right arm,sticking in left side of back,1.0,1
paralytic sensation in right arm,rheumatism after gonorrhea,1.0,1
paralytic sensation in right arm,fig warts,1.0,1
