### Cluster 82 — Symptoms (58)
Symptom,Frequency
rigid fingers in mornings,1
swollen feet,2
swollen ankles,2
boring in olecranon,1
weight in right arm,1
gouty rheumatic affections,1
rigid fingers at night,rigid fingers in mornings,1.0,1
rigid fingers at night,swollen feet,1.0,1
rigid fingers at night,swollen ankles,1.0,1
rigid fingers at night,boring in olecranon,1.0,1
rigid fingers at night,weight in right arm,1.0,1
rigid fingers at night,gouty rheumatic affections,1.0,1
rigid fingers at night,rigid arms at night,1.0,1
rigid fingers at night,pain between scapulae,1.0,1
rigid fingers at night,rigid arms when grasping,1.0,1
rigid fingers at night,worse in wet weather,1.0,1
rigid fingers at night,headache with nausea,1.0,1
rigid fingers at night,stitches in soles,1.0,1
rigid fingers at night,stitches in coccyx,1.0,1
rigid fingers at night,restless legs,1.0,1
rigid fingers at night,pressive drawing in small of back at rest,1.0,1
rigid fingers at night,right arm hangs down no use,1.0,1
rigid fingers at night,pressive drawing passes off walking,1.0,1
rigid fingers at night,obstinate coryza,1.0,1
rigid fingers at night,pain in fingers,1.0,1
rigid fingers at night,useful in sedentary elderly women,1.0,1
rigid fingers at night,boring in knees,1.0,1
rigid fingers at night,cramps in right arm drawing backward,1.0,1
rigid fingers at night,gums bleed easily,1.0,1
rigid fingers at night,languor of lower limbs,1.0,1
rigid fingers at night,worse with wet applications,1.0,1
rigid fingers at night,pain in back of hand,1.0,1
rigid fingers at night,dyspnea,1.0,1
rigid fingers at night,useful in scrofulous children,1.0,1
rigid fingers at night,tearing in zygomas,1.0,1
rigid fingers at night,inimical to lachesis,1.0,1
rigid fingers at night,worse in winter,1.0,1
rigid fingers at night,epistaxis,1.0,1
rigid fingers at night,sprained wrist joint pain,1.0,1
rigid fingers at night,pain in nape worse right side,1.0,1
rigid fingers at night,tearing in limbs,1.0,1
rigid fingers at night,sleeping fingers,1.0,1
rigid fingers at night,pain in wrists,1.0,1
rigid fingers at night,legs go to sleep when standing,1.0,1
rigid fingers at night,headache worse in wet weather,1.0,1
rigid fingers at night,cramps in soles,1.0,1
rigid fingers at night,colic with urging to stool,1.0,1
rigid fingers at night,aversion to walking in open air,1.0,1
rigid fingers at night,pressing in stomach,1.0,1
rigid fingers at night,intense coldness in small of back,1.0,1
rigid fingers at night,drawing leg pain,1.0,1
rigid fingers at night,rigid fingers when grasping,1.0,1
rigid fingers at night,pressive drawing in loins at rest,1.0,1
rigid fingers at night,swollen hand,1.0,1
rigid fingers at night,restless feet,1.0,1
rigid fingers at night,tearing shoulder pain,1.0,1
rigid fingers at night,tearing tooth pain,1.0,1
rigid fingers at night,legs go to sleep when lying,1.0,1
rigid fingers at night,rigid arms in mornings,1.0,1
rigid fingers at night,headache worse in winter,1.0,1
rigid fingers at night,bruised shoulder pain,1.0,1
rigid fingers at night,swollen hands when hanging,1.0,1
rigid fingers at night,pain in thumbs,1.0,1
headache worse in winter,rigid fingers in mornings,1.0,1
headache worse in winter,swollen feet,1.0,1
headache worse in winter,swollen ankles,1.0,1
headache worse in winter,boring in olecranon,1.0,1
headache worse in winter,weight in right arm,1.0,1
headache worse in winter,gouty rheumatic affections,1.0,1
headache worse in winter,rigid arms at night,1.0,1
headache worse in winter,pain between scapulae,1.0,1
headache worse in winter,rigid arms when grasping,1.0,1
headache worse in winter,worse in wet weather,1.0,1
headache worse in winter,headache with nausea,1.0,1
headache worse in winter,stitches in soles,1.0,1
headache worse in winter,stitches in coccyx,1.0,1
headache worse in winter,restless legs,1.0,1
headache worse in winter,pressive drawing in small of back at rest,1.0,1
headache worse in winter,right arm hangs down no use,1.0,1
headache worse in winter,pressive drawing passes off walking,1.0,1
headache worse in winter,obstinate coryza,1.0,1
headache worse in winter,pain in fingers,1.0,1
headache worse in winter,useful in sedentary elderly women,1.0,1
headache worse in winter,boring in knees,1.0,1
headache worse in winter,cramps in right arm drawing backward,1.0,1
headache worse in winter,rigid fingers at night,1.0,1
headache worse in winter,gums bleed easily,1.0,1
headache worse in winter,languor of lower limbs,1.0,1
headache worse in winter,worse with wet applications,1.0,1
headache worse in winter,pain in back of hand,1.0,1
headache worse in winter,dyspnea,1.0,1
headache worse in winter,useful in scrofulous children,1.0,1
headache worse in winter,tearing in zygomas,1.0,1
headache worse in winter,inimical to lachesis,1.0,1
headache worse in winter,worse in winter,1.0,1
headache worse in winter,epistaxis,1.0,1
headache worse in winter,sprained wrist joint pain,1.0,1
headache worse in winter,pain in nape worse right side,1.0,1
headache worse in winter,tearing in limbs,1.0,1
headache worse in winter,sleeping fingers,1.0,1
headache worse in winter,pain in wrists,1.0,1
headache worse in winter,legs go to sleep when standing,1.0,1
headache worse in winter,headache worse in wet weather,1.0,1
headache worse in winter,cramps in soles,1.0,1
headache worse in winter,colic with urging to stool,1.0,1
headache worse in winter,aversion to walking in open air,1.0,1
headache worse in winter,pressing in stomach,1.0,1
headache worse in winter,intense coldness in small of back,1.0,1
headache worse in winter,drawing leg pain,1.0,1
headache worse in winter,rigid fingers when grasping,1.0,1
headache worse in winter,pressive drawing in loins at rest,1.0,1
headache worse in winter,swollen hand,1.0,1
headache worse in winter,restless feet,1.0,1
headache worse in winter,tearing shoulder pain,1.0,1
headache worse in winter,tearing tooth pain,1.0,1
headache worse in winter,legs go to sleep when lying,1.0,1
headache worse in winter,rigid arms in mornings,1.0,1
headache worse in winter,bruised shoulder pain,1.0,1
headache worse in winter,swollen hands when hanging,1.0,1
headache worse in winter,pain in thumbs,1.0,1
pressive drawing in loins at rest,rigid fingers in mornings,1.0,1
pressive drawing in loins at rest,swollen feet,1.0,1
pressive drawing in loins at rest,swollen ankles,1.0,1
pressive drawing in loins at rest,boring in olecranon,1.0,1
pressive drawing in loins at rest,weight in right arm,1.0,1
pressive drawing in loins at rest,gouty rheumatic affections,1.0,1
pressive drawing in loins at rest,rigid arms at night,1.0,1
pressive drawing in loins at rest,pain between scapulae,1.0,1
pressive drawing in loins at rest,rigid arms when grasping,1.0,1
pressive drawing in loins at rest,worse in wet weather,1.0,1
pressive drawing in loins at rest,headache with nausea,1.0,1
pressive drawing in loins at rest,stitches in soles,1.0,1
