### Cluster 39 — Symptoms (28)
Symptom,Frequency
cramp-like drawing in hands,2
boring nose with finger,1
single small jerking stitches in other hand,2
noise like water running from throat to abdomen,1
white about the mouth,1
tearing jerking pain in middle of spine,2
intermitting form of rheumatism,1
drawing tearing pain along whole spine,2
pain in limbs,1
distortion of limbs,1
left leg semi-flexed on abdomen,1
spasmodic twitching of limbs,2
convulsion of extensor muscles,1
lancinating pain in upper spinal column,1
spasmodic contractions of hands,2
small of back pain not worse by stooping,1
cramp-like drawing in arms,2
pain in loins as after long standing,1
jerking of limbs,2
upper arm pain worse from motion,1
left leg semi-flexed on itself,1
paralytic pain in left thigh near knee,1
single small jerking stitches in one hand,2
boring pinching pains in upper arms,2
sprained feeling in wrist joint,1
ravenous hunger,1
lancinating pain toward right scapula,1
grinding teeth at night,1

### Top Remedies
Remedy,Symptoms_Covered
cina,28
opium,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
sprained feeling in wrist joint,jerking of limbs,1.0,1
sprained feeling in wrist joint,upper arm pain worse from motion,1.0,1
sprained feeling in wrist joint,left leg semi-flexed on itself,1.0,1
sprained feeling in wrist joint,paralytic pain in left thigh near knee,1.0,1
sprained feeling in wrist joint,single small jerking stitches in one hand,1.0,1
sprained feeling in wrist joint,boring pinching pains in upper arms,1.0,1
sprained feeling in wrist joint,ravenous hunger,1.0,1
sprained feeling in wrist joint,lancinating pain toward right scapula,1.0,1
sprained feeling in wrist joint,grinding teeth at night,1.0,1
lancinating pain in upper spinal column,cramp-like drawing in hands,1.0,1
lancinating pain in upper spinal column,boring nose with finger,1.0,1
lancinating pain in upper spinal column,single small jerking stitches in other hand,1.0,1
lancinating pain in upper spinal column,noise like water running from throat to abdomen,1.0,1
lancinating pain in upper spinal column,white about the mouth,1.0,1
lancinating pain in upper spinal column,tearing jerking pain in middle of spine,1.0,1
lancinating pain in upper spinal column,intermitting form of rheumatism,1.0,1
lancinating pain in upper spinal column,drawing tearing pain along whole spine,1.0,1
lancinating pain in upper spinal column,pain in limbs,1.0,1
lancinating pain in upper spinal column,distortion of limbs,1.0,1
lancinating pain in upper spinal column,left leg semi-flexed on abdomen,1.0,1
lancinating pain in upper spinal column,spasmodic twitching of limbs,1.0,1
lancinating pain in upper spinal column,convulsion of extensor muscles,1.0,1
lancinating pain in upper spinal column,spasmodic contractions of hands,1.0,1
lancinating pain in upper spinal column,small of back pain not worse by stooping,1.0,1
lancinating pain in upper spinal column,cramp-like drawing in arms,1.0,1
lancinating pain in upper spinal column,pain in loins as after long standing,1.0,1
lancinating pain in upper spinal column,jerking of limbs,1.0,1
lancinating pain in upper spinal column,upper arm pain worse from motion,1.0,1
lancinating pain in upper spinal column,left leg semi-flexed on itself,1.0,1
lancinating pain in upper spinal column,paralytic pain in left thigh near knee,1.0,1
lancinating pain in upper spinal column,single small jerking stitches in one hand,1.0,1
lancinating pain in upper spinal column,boring pinching pains in upper arms,1.0,1
lancinating pain in upper spinal column,sprained feeling in wrist joint,1.0,1
lancinating pain in upper spinal column,ravenous hunger,1.0,1
lancinating pain in upper spinal column,lancinating pain toward right scapula,1.0,1
lancinating pain in upper spinal column,grinding teeth at night,1.0,1
ravenous hunger,cramp-like drawing in hands,1.0,1
ravenous hunger,boring nose with finger,1.0,1
ravenous hunger,single small jerking stitches in other hand,1.0,1
ravenous hunger,noise like water running from throat to abdomen,1.0,1
ravenous hunger,white about the mouth,1.0,1
ravenous hunger,tearing jerking pain in middle of spine,1.0,1
ravenous hunger,intermitting form of rheumatism,1.0,1
ravenous hunger,drawing tearing pain along whole spine,1.0,1
ravenous hunger,pain in limbs,1.0,1
ravenous hunger,distortion of limbs,1.0,1
ravenous hunger,left leg semi-flexed on abdomen,1.0,1
ravenous hunger,spasmodic twitching of limbs,1.0,1
ravenous hunger,convulsion of extensor muscles,1.0,1
ravenous hunger,lancinating pain in upper spinal column,1.0,1
ravenous hunger,spasmodic contractions of hands,1.0,1
ravenous hunger,small of back pain not worse by stooping,1.0,1
ravenous hunger,cramp-like drawing in arms,1.0,1
ravenous hunger,pain in loins as after long standing,1.0,1
ravenous hunger,jerking of limbs,1.0,1
ravenous hunger,upper arm pain worse from motion,1.0,1
ravenous hunger,left leg semi-flexed on itself,1.0,1
ravenous hunger,paralytic pain in left thigh near knee,1.0,1
ravenous hunger,single small jerking stitches in one hand,1.0,1
ravenous hunger,boring pinching pains in upper arms,1.0,1
ravenous hunger,sprained feeling in wrist joint,1.0,1
