### Cluster 37 — Symptoms (44)
Symptom,Frequency
rigidity with pains,1
severe pains in loins,1
severe pains in back,1
drawing pains in joints of arms,1
severe drawing in sterno-cleidomastoid muscle,2
affects wrists,1
severe drawing in fingers,2
pain in feet,1
acrid leucorrhoea,1
sharp pain in knee joints,1
has to lift eyelids with hand,1
oppression of chest with pains,1
sensation as if uterus were congested,1
pain in toes,1
fullness in uterus,1
severe drawing in wrists,2
cutting in joints when closing hands,1
weakening leucorrhoea,1
pains remain only a short time in one place,1
very painful menses,1
knees weak when walking,1
spasmodic dysmenorrhoea,1
affects fingers,1
great heaviness of eyelids,1
associated with deranged female sexual system,1
flying pains in arms,1
rheumatic conditions of small joints,1
dull pains in lumbar region,1
menses too soon,1
fingers very stiff,1
affects ankles,1
rheumatism of finger joints,1
rheumatic conditions of pregnancy,1
pains shift to another place,1
affects toes,1
swelling of wrists,1
tension in uterus,1
rheumatism especially of small joints,1
tremulous weakness over whole body,2
drawing pains in joints of legs,1
rheumatic stiffness of nape of neck,2
rheumatism of wrists,3
pains shifting to nape of neck,1
pains shift to nape of neck,1

### Top Remedies
Remedy,Symptoms_Covered
caulophyllum,44
viola odorata,1
ferrum phosphoricum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
pains shift to nape of neck,weakening leucorrhoea,1.0,1
pains shift to nape of neck,pains remain only a short time in one place,1.0,1
pains shift to nape of neck,very painful menses,1.0,1
pains shift to nape of neck,knees weak when walking,1.0,1
pains shift to nape of neck,spasmodic dysmenorrhoea,1.0,1
pains shift to nape of neck,affects fingers,1.0,1
pains shift to nape of neck,great heaviness of eyelids,1.0,1
pains shift to nape of neck,associated with deranged female sexual system,1.0,1
pains shift to nape of neck,flying pains in arms,1.0,1
pains shift to nape of neck,rheumatic conditions of small joints,1.0,1
pains shift to nape of neck,dull pains in lumbar region,1.0,1
pains shift to nape of neck,menses too soon,1.0,1
pains shift to nape of neck,fingers very stiff,1.0,1
pains shift to nape of neck,affects ankles,1.0,1
pains shift to nape of neck,rheumatism of finger joints,1.0,1
pains shift to nape of neck,rheumatic conditions of pregnancy,1.0,1
pains shift to nape of neck,pains shift to another place,1.0,1
pains shift to nape of neck,affects toes,1.0,1
pains shift to nape of neck,swelling of wrists,1.0,1
pains shift to nape of neck,tension in uterus,1.0,1
pains shift to nape of neck,rheumatism especially of small joints,1.0,1
pains shift to nape of neck,tremulous weakness over whole body,1.0,1
pains shift to nape of neck,drawing pains in joints of legs,1.0,1
pains shift to nape of neck,rheumatic stiffness of nape of neck,1.0,1
pains shift to nape of neck,rheumatism of wrists,1.0,1
pains shift to nape of neck,pains shifting to nape of neck,1.0,1
severe drawing in sterno-cleidomastoid muscle,rigidity with pains,1.0,1
severe drawing in sterno-cleidomastoid muscle,severe pains in loins,1.0,1
severe drawing in sterno-cleidomastoid muscle,severe pains in back,1.0,1
severe drawing in sterno-cleidomastoid muscle,drawing pains in joints of arms,1.0,1
severe drawing in sterno-cleidomastoid muscle,affects wrists,1.0,1
severe drawing in sterno-cleidomastoid muscle,severe drawing in fingers,1.0,1
severe drawing in sterno-cleidomastoid muscle,pain in feet,1.0,1
severe drawing in sterno-cleidomastoid muscle,acrid leucorrhoea,1.0,1
severe drawing in sterno-cleidomastoid muscle,sharp pain in knee joints,1.0,1
severe drawing in sterno-cleidomastoid muscle,has to lift eyelids with hand,1.0,1
severe drawing in sterno-cleidomastoid muscle,oppression of chest with pains,1.0,1
severe drawing in sterno-cleidomastoid muscle,sensation as if uterus were congested,1.0,1
severe drawing in sterno-cleidomastoid muscle,pain in toes,1.0,1
severe drawing in sterno-cleidomastoid muscle,fullness in uterus,1.0,1
severe drawing in sterno-cleidomastoid muscle,severe drawing in wrists,1.0,1
severe drawing in sterno-cleidomastoid muscle,cutting in joints when closing hands,1.0,1
severe drawing in sterno-cleidomastoid muscle,weakening leucorrhoea,1.0,1
severe drawing in sterno-cleidomastoid muscle,pains remain only a short time in one place,1.0,1
severe drawing in sterno-cleidomastoid muscle,very painful menses,1.0,1
severe drawing in sterno-cleidomastoid muscle,knees weak when walking,1.0,1
severe drawing in sterno-cleidomastoid muscle,spasmodic dysmenorrhoea,1.0,1
severe drawing in sterno-cleidomastoid muscle,affects fingers,1.0,1
severe drawing in sterno-cleidomastoid muscle,great heaviness of eyelids,1.0,1
severe drawing in sterno-cleidomastoid muscle,associated with deranged female sexual system,1.0,1
severe drawing in sterno-cleidomastoid muscle,flying pains in arms,1.0,1
severe drawing in sterno-cleidomastoid muscle,rheumatic conditions of small joints,1.0,1
severe drawing in sterno-cleidomastoid muscle,dull pains in lumbar region,1.0,1
severe drawing in sterno-cleidomastoid muscle,menses too soon,1.0,1
severe drawing in sterno-cleidomastoid muscle,fingers very stiff,1.0,1
severe drawing in sterno-cleidomastoid muscle,affects ankles,1.0,1
severe drawing in sterno-cleidomastoid muscle,rheumatism of finger joints,1.0,1
severe drawing in sterno-cleidomastoid muscle,rheumatic conditions of pregnancy,1.0,1
severe drawing in sterno-cleidomastoid muscle,pains shift to another place,1.0,1
severe drawing in sterno-cleidomastoid muscle,affects toes,1.0,1
severe drawing in sterno-cleidomastoid muscle,swelling of wrists,1.0,1
severe drawing in sterno-cleidomastoid muscle,tension in uterus,1.0,1
severe drawing in sterno-cleidomastoid muscle,rheumatism especially of small joints,1.0,1
severe drawing in sterno-cleidomastoid muscle,tremulous weakness over whole body,1.0,1
severe drawing in sterno-cleidomastoid muscle,drawing pains in joints of legs,1.0,1
severe drawing in sterno-cleidomastoid muscle,rheumatic stiffness of nape of neck,1.0,1
severe drawing in sterno-cleidomastoid muscle,rheumatism of wrists,1.0,1
severe drawing in sterno-cleidomastoid muscle,pains shifting to nape of neck,1.0,1
severe drawing in sterno-cleidomastoid muscle,pains shift to nape of neck,1.0,1
fullness in uterus,rigidity with pains,1.0,1
fullness in uterus,severe pains in loins,1.0,1
fullness in uterus,severe pains in back,1.0,1
fullness in uterus,drawing pains in joints of arms,1.0,1
fullness in uterus,severe drawing in sterno-cleidomastoid muscle,1.0,1
fullness in uterus,affects wrists,1.0,1
fullness in uterus,severe drawing in fingers,1.0,1
fullness in uterus,pain in feet,1.0,1
fullness in uterus,acrid leucorrhoea,1.0,1
fullness in uterus,sharp pain in knee joints,1.0,1
fullness in uterus,has to lift eyelids with hand,1.0,1
fullness in uterus,oppression of chest with pains,1.0,1
fullness in uterus,sensation as if uterus were congested,1.0,1
fullness in uterus,pain in toes,1.0,1
fullness in uterus,severe drawing in wrists,1.0,1
fullness in uterus,cutting in joints when closing hands,1.0,1
fullness in uterus,weakening leucorrhoea,1.0,1
fullness in uterus,pains remain only a short time in one place,1.0,1
fullness in uterus,very painful menses,1.0,1
fullness in uterus,knees weak when walking,1.0,1
fullness in uterus,spasmodic dysmenorrhoea,1.0,1
fullness in uterus,affects fingers,1.0,1
fullness in uterus,great heaviness of eyelids,1.0,1
fullness in uterus,associated with deranged female sexual system,1.0,1
fullness in uterus,flying pains in arms,1.0,1
fullness in uterus,rheumatic conditions of small joints,1.0,1
fullness in uterus,dull pains in lumbar region,1.0,1
fullness in uterus,menses too soon,1.0,1
fullness in uterus,fingers very stiff,1.0,1
fullness in uterus,affects ankles,1.0,1
fullness in uterus,rheumatism of finger joints,1.0,1
fullness in uterus,rheumatic conditions of pregnancy,1.0,1
fullness in uterus,pains shift to another place,1.0,1
fullness in uterus,affects toes,1.0,1
fullness in uterus,swelling of wrists,1.0,1
fullness in uterus,tension in uterus,1.0,1
fullness in uterus,rheumatism especially of small joints,1.0,1
fullness in uterus,tremulous weakness over whole body,1.0,1
fullness in uterus,drawing pains in joints of legs,1.0,1
fullness in uterus,rheumatic stiffness of nape of neck,1.0,1
fullness in uterus,rheumatism of wrists,1.0,1
fullness in uterus,pains shifting to nape of neck,1.0,1
fullness in uterus,pains shift to nape of neck,1.0,1
rheumatism of wrists,rigidity with pains,0.3333,1
rheumatism of wrists,severe pains in loins,0.3333,1
rheumatism of wrists,severe pains in back,0.3333,1
rheumatism of wrists,drawing pains in joints of arms,0.3333,1
rheumatism of wrists,severe drawing in sterno-cleidomastoid muscle,0.3333,1
rheumatism of wrists,affects wrists,0.3333,1
rheumatism of wrists,severe drawing in fingers,0.3333,1
rheumatism of wrists,pain in feet,0.3333,1
rheumatism of wrists,acrid leucorrhoea,0.3333,1
rheumatism of wrists,sharp pain in knee joints,0.3333,1
rheumatism of wrists,has to lift eyelids with hand,0.3333,1
rheumatism of wrists,oppression of chest with pains,0.3333,1
rheumatism of wrists,sensation as if uterus were congested,0.3333,1
rheumatism of wrists,pain in toes,0.3333,1
rheumatism of wrists,fullness in uterus,0.3333,1
rheumatism of wrists,severe drawing in wrists,0.3333,1
rheumatism of wrists,cutting in joints when closing hands,0.3333,1
rheumatism of wrists,weakening leucorrhoea,0.3333,1
rheumatism of wrists,pains remain only a short time in one place,0.3333,1
rheumatism of wrists,very painful menses,0.3333,1
rheumatism of wrists,knees weak when walking,0.3333,1
rheumatism of wrists,spasmodic dysmenorrhoea,0.3333,1
rheumatism of wrists,affects fingers,0.3333,1
rheumatism of wrists,great heaviness of eyelids,0.3333,1
rheumatism of wrists,associated with deranged female sexual system,0.3333,1
rheumatism of wrists,flying pains in arms,0.3333,1
rheumatism of wrists,rheumatic conditions of small joints,0.3333,1
rheumatism of wrists,dull pains in lumbar region,0.3333,1
rheumatism of wrists,menses too soon,0.3333,1
rheumatism of wrists,fingers very stiff,0.3333,1
rheumatism of wrists,affects ankles,0.3333,1
rheumatism of wrists,rheumatism of finger joints,0.3333,1
rheumatism of wrists,rheumatic conditions of pregnancy,0.3333,1
rheumatism of wrists,pains shift to another place,0.3333,1
rheumatism of wrists,affects toes,0.3333,1
rheumatism of wrists,swelling of wrists,0.3333,1
rheumatism of wrists,tension in uterus,0.3333,1
rheumatism of wrists,rheumatism especially of small joints,0.3333,1
rheumatism of wrists,tremulous weakness over whole body,0.3333,1
rheumatism of wrists,drawing pains in joints of legs,0.3333,1
rheumatism of wrists,rheumatic stiffness of nape of neck,0.3333,1
rheumatism of wrists,pains shifting to nape of neck,0.3333,1
rheumatism of wrists,pains shift to nape of neck,0.3333,1
cutting in joints when closing hands,rigidity with pains,1.0,1
cutting in joints when closing hands,severe pains in loins,1.0,1
cutting in joints when closing hands,severe pains in back,1.0,1
cutting in joints when closing hands,drawing pains in joints of arms,1.0,1
cutting in joints when closing hands,severe drawing in sterno-cleidomastoid muscle,1.0,1
cutting in joints when closing hands,affects wrists,1.0,1
cutting in joints when closing hands,severe drawing in fingers,1.0,1
cutting in joints when closing hands,pain in feet,1.0,1
cutting in joints when closing hands,acrid leucorrhoea,1.0,1
cutting in joints when closing hands,sharp pain in knee joints,1.0,1
cutting in joints when closing hands,has to lift eyelids with hand,1.0,1
cutting in joints when closing hands,oppression of chest with pains,1.0,1
cutting in joints when closing hands,sensation as if uterus were congested,1.0,1
cutting in joints when closing hands,pain in toes,1.0,1
cutting in joints when closing hands,fullness in uterus,1.0,1
cutting in joints when closing hands,severe drawing in wrists,1.0,1
cutting in joints when closing hands,weakening leucorrhoea,1.0,1
cutting in joints when closing hands,pains remain only a short time in one place,1.0,1
cutting in joints when closing hands,very painful menses,1.0,1
cutting in joints when closing hands,knees weak when walking,1.0,1
cutting in joints when closing hands,spasmodic dysmenorrhoea,1.0,1
cutting in joints when closing hands,affects fingers,1.0,1
cutting in joints when closing hands,great heaviness of eyelids,1.0,1
cutting in joints when closing hands,associated with deranged female sexual system,1.0,1
cutting in joints when closing hands,flying pains in arms,1.0,1
cutting in joints when closing hands,rheumatic conditions of small joints,1.0,1
cutting in joints when closing hands,dull pains in lumbar region,1.0,1
cutting in joints when closing hands,menses too soon,1.0,1
cutting in joints when closing hands,fingers very stiff,1.0,1
cutting in joints when closing hands,affects ankles,1.0,1
cutting in joints when closing hands,rheumatism of finger joints,1.0,1
cutting in joints when closing hands,rheumatic conditions of pregnancy,1.0,1
cutting in joints when closing hands,pains shift to another place,1.0,1
cutting in joints when closing hands,affects toes,1.0,1
cutting in joints when closing hands,swelling of wrists,1.0,1
cutting in joints when closing hands,tension in uterus,1.0,1
cutting in joints when closing hands,rheumatism especially of small joints,1.0,1
cutting in joints when closing hands,tremulous weakness over whole body,1.0,1
cutting in joints when closing hands,drawing pains in joints of legs,1.0,1
cutting in joints when closing hands,rheumatic stiffness of nape of neck,1.0,1
cutting in joints when closing hands,rheumatism of wrists,1.0,1
