### Cluster 46 — Symptoms (39)
Symptom,Frequency
tearing pain in right arm,2
cramps in legs nightly,1
tearing in hips,1
loss of muscular power in small of back,1
menorrhagia,1
numb legs,1
muscle spasm,1
tearing pains in right hands,1
nervous temperaments with hysteria,1
left lower limbs most affected,1
tearing in nates,1
painful tension in lumbar muscles,1
tearing pains in right elbow,1
spasmodic cough,1
tearing pains in right hip joint,2
sexual dysfunction,1
sprained sensation in right shoulder,1
tearing in left shoulder joint,1
dull kidney pain,1
contraction in right thigh,1
rheumatic pains in right back side,1
cramps in hands when grasping,1
cramps in calves nightly,1
tearing in ankles,1
lancinating in thumb tips,1
weak fingers at night,1
tearing rheumatic pains in all limbs,1
burning in left scapula,1
lancinating in finger tips,1
tearing pains in right shoulder,1
gouty pains in left great toe,1
drawing in thumbs,1
stitches in small of back,2
right upper limbs most affected,1
tearing pain in left leg,1
tearing pains in right forearm,1
weary limbs,1
tearing in thumb tips,1
hysterical,1

### Top Remedies
Remedy,Symptoms_Covered
ambra grisea,39
chelidonium,1
niccolum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
tearing pains in right shoulder,tearing in ankles,1.0,1
tearing pains in right shoulder,lancinating in thumb tips,1.0,1
tearing pains in right shoulder,weak fingers at night,1.0,1
tearing pains in right shoulder,tearing rheumatic pains in all limbs,1.0,1
tearing pains in right shoulder,burning in left scapula,1.0,1
tearing pains in right shoulder,lancinating in finger tips,1.0,1
tearing pains in right shoulder,gouty pains in left great toe,1.0,1
tearing pains in right shoulder,drawing in thumbs,1.0,1
tearing pains in right shoulder,stitches in small of back,1.0,1
tearing pains in right shoulder,right upper limbs most affected,1.0,1
tearing pains in right shoulder,tearing pain in left leg,1.0,1
tearing pains in right shoulder,tearing pains in right forearm,1.0,1
tearing pains in right shoulder,weary limbs,1.0,1
tearing pains in right shoulder,tearing in thumb tips,1.0,1
tearing pains in right shoulder,hysterical,1.0,1
contraction in right thigh,cramps in legs nightly,1.0,1
contraction in right thigh,tearing in hips,1.0,1
contraction in right thigh,loss of muscular power in small of back,1.0,1
contraction in right thigh,menorrhagia,1.0,1
contraction in right thigh,numb legs,1.0,1
contraction in right thigh,muscle spasm,1.0,1
contraction in right thigh,tearing pains in right hands,1.0,1
contraction in right thigh,nervous temperaments with hysteria,1.0,1
contraction in right thigh,left lower limbs most affected,1.0,1
contraction in right thigh,tearing in nates,1.0,1
contraction in right thigh,painful tension in lumbar muscles,1.0,1
contraction in right thigh,tearing pains in right elbow,1.0,1
contraction in right thigh,spasmodic cough,1.0,1
contraction in right thigh,tearing pains in right hip joint,1.0,1
contraction in right thigh,sexual dysfunction,1.0,1
contraction in right thigh,sprained sensation in right shoulder,1.0,1
contraction in right thigh,tearing pain in right arm,1.0,1
contraction in right thigh,tearing in left shoulder joint,1.0,1
contraction in right thigh,dull kidney pain,1.0,1
contraction in right thigh,rheumatic pains in right back side,1.0,1
contraction in right thigh,cramps in hands when grasping,1.0,1
contraction in right thigh,cramps in calves nightly,1.0,1
contraction in right thigh,tearing in ankles,1.0,1
contraction in right thigh,lancinating in thumb tips,1.0,1
contraction in right thigh,weak fingers at night,1.0,1
contraction in right thigh,tearing rheumatic pains in all limbs,1.0,1
contraction in right thigh,burning in left scapula,1.0,1
contraction in right thigh,lancinating in finger tips,1.0,1
contraction in right thigh,tearing pains in right shoulder,1.0,1
contraction in right thigh,gouty pains in left great toe,1.0,1
contraction in right thigh,drawing in thumbs,1.0,1
contraction in right thigh,stitches in small of back,1.0,1
contraction in right thigh,right upper limbs most affected,1.0,1
contraction in right thigh,tearing pain in left leg,1.0,1
contraction in right thigh,tearing pains in right forearm,1.0,1
contraction in right thigh,weary limbs,1.0,1
contraction in right thigh,tearing in thumb tips,1.0,1
contraction in right thigh,hysterical,1.0,1
cramps in calves nightly,cramps in legs nightly,1.0,1
cramps in calves nightly,tearing in hips,1.0,1
cramps in calves nightly,loss of muscular power in small of back,1.0,1
cramps in calves nightly,menorrhagia,1.0,1
cramps in calves nightly,numb legs,1.0,1
cramps in calves nightly,muscle spasm,1.0,1
cramps in calves nightly,tearing pains in right hands,1.0,1
cramps in calves nightly,nervous temperaments with hysteria,1.0,1
cramps in calves nightly,left lower limbs most affected,1.0,1
cramps in calves nightly,tearing in nates,1.0,1
cramps in calves nightly,painful tension in lumbar muscles,1.0,1
cramps in calves nightly,tearing pains in right elbow,1.0,1
cramps in calves nightly,spasmodic cough,1.0,1
cramps in calves nightly,tearing pains in right hip joint,1.0,1
cramps in calves nightly,sexual dysfunction,1.0,1
cramps in calves nightly,sprained sensation in right shoulder,1.0,1
cramps in calves nightly,tearing pain in right arm,1.0,1
cramps in calves nightly,tearing in left shoulder joint,1.0,1
cramps in calves nightly,dull kidney pain,1.0,1
cramps in calves nightly,contraction in right thigh,1.0,1
cramps in calves nightly,rheumatic pains in right back side,1.0,1
cramps in calves nightly,cramps in hands when grasping,1.0,1
cramps in calves nightly,tearing in ankles,1.0,1
cramps in calves nightly,lancinating in thumb tips,1.0,1
cramps in calves nightly,weak fingers at night,1.0,1
cramps in calves nightly,tearing rheumatic pains in all limbs,1.0,1
cramps in calves nightly,burning in left scapula,1.0,1
cramps in calves nightly,lancinating in finger tips,1.0,1
cramps in calves nightly,tearing pains in right shoulder,1.0,1
cramps in calves nightly,gouty pains in left great toe,1.0,1
cramps in calves nightly,drawing in thumbs,1.0,1
cramps in calves nightly,stitches in small of back,1.0,1
cramps in calves nightly,right upper limbs most affected,1.0,1
cramps in calves nightly,tearing pain in left leg,1.0,1
cramps in calves nightly,tearing pains in right forearm,1.0,1
cramps in calves nightly,weary limbs,1.0,1
cramps in calves nightly,tearing in thumb tips,1.0,1
cramps in calves nightly,hysterical,1.0,1
weak fingers at night,cramps in legs nightly,1.0,1
weak fingers at night,tearing in hips,1.0,1
weak fingers at night,loss of muscular power in small of back,1.0,1
weak fingers at night,menorrhagia,1.0,1
weak fingers at night,numb legs,1.0,1
weak fingers at night,muscle spasm,1.0,1
weak fingers at night,tearing pains in right hands,1.0,1
weak fingers at night,nervous temperaments with hysteria,1.0,1
weak fingers at night,left lower limbs most affected,1.0,1
weak fingers at night,tearing in nates,1.0,1
weak fingers at night,painful tension in lumbar muscles,1.0,1
weak fingers at night,tearing pains in right elbow,1.0,1
weak fingers at night,spasmodic cough,1.0,1
weak fingers at night,tearing pains in right hip joint,1.0,1
weak fingers at night,sexual dysfunction,1.0,1
weak fingers at night,sprained sensation in right shoulder,1.0,1
weak fingers at night,tearing pain in right arm,1.0,1
weak fingers at night,tearing in left shoulder joint,1.0,1
weak fingers at night,dull kidney pain,1.0,1
weak fingers at night,contraction in right thigh,1.0,1
weak fingers at night,rheumatic pains in right back side,1.0,1
weak fingers at night,cramps in hands when grasping,1.0,1
weak fingers at night,cramps in calves nightly,1.0,1
weak fingers at night,tearing in ankles,1.0,1
weak fingers at night,lancinating in thumb tips,1.0,1
weak fingers at night,tearing rheumatic pains in all limbs,1.0,1
weak fingers at night,burning in left scapula,1.0,1
weak fingers at night,lancinating in finger tips,1.0,1
weak fingers at night,tearing pains in right shoulder,1.0,1
weak fingers at night,gouty pains in left great toe,1.0,1
weak fingers at night,drawing in thumbs,1.0,1
weak fingers at night,stitches in small of back,1.0,1
weak fingers at night,right upper limbs most affected,1.0,1
weak fingers at night,tearing pain in left leg,1.0,1
weak fingers at night,tearing pains in right forearm,1.0,1
weak fingers at night,weary limbs,1.0,1
weak fingers at night,tearing in thumb tips,1.0,1
weak fingers at night,hysterical,1.0,1
menorrhagia,cramps in legs nightly,1.0,1
menorrhagia,tearing in hips,1.0,1
menorrhagia,loss of muscular power in small of back,1.0,1
menorrhagia,numb legs,1.0,1
menorrhagia,muscle spasm,1.0,1
menorrhagia,tearing pains in right hands,1.0,1
menorrhagia,nervous temperaments with hysteria,1.0,1
menorrhagia,left lower limbs most affected,1.0,1
menorrhagia,tearing in nates,1.0,1
menorrhagia,painful tension in lumbar muscles,1.0,1
menorrhagia,tearing pains in right elbow,1.0,1
menorrhagia,spasmodic cough,1.0,1
menorrhagia,tearing pains in right hip joint,1.0,1
