### Cluster 60 — Symptoms (39)
Symptom,Frequency
rheumatic paralysis of carpal joints,1
rheumatic paralysis of tarsal joints,1
has to walk constantly,1
inflammation of large joints,1
lameness after sprains of wrists,1
bones of wrist painful,1
bruised pain in lumbar vertebrae,1
bones of back of hand painful,1
lameness after sprains,1
rheumatism of right leg with ganglia of tendons in palm,1
pain as from a blow in coccyx,1
pain as from a fall in coccyx,1
wrists feel stiff as if sprained,1
pain deep seated as if in marrow of bone,1
hip bones feel bruised,1
bones of feet sore,1
pain as from a blow in back,1
hamstrings feel weak,1
rheumatism of both feet from heels to toes,1
pain as if sprained in shoulders,1
unable to bend due to pains in all joints,1
pains as from a blow in left elbow joint,1
rheumatism of right wrist,1
knees give way when going down stairs,2
pain as if sprained in nape,1
rheumatism of right leg,1
soreness through small bones of hands,1
cramp-like contractions from thighs to small of back,1
shooting pains from back down outside of thigh,1
pain as from a fall in back,1
lameness after sprains of ankles,1
sprained pain in ankles,1
ganglia on sheath of flexor tendons of fourth finger,1
rheumatic pains in back,2
constantly changing position,1
hamstrings feel shortened,1
aching over both eyes,1
cannot step heavily upon feet,1
bruised sprained pains,1

### Top Remedies
Remedy,Symptoms_Covered
ruta graveolens,39
mephitis,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
hamstrings feel shortened,pains as from a blow in left elbow joint,1.0,1
hamstrings feel shortened,rheumatism of right wrist,1.0,1
hamstrings feel shortened,knees give way when going down stairs,1.0,1
hamstrings feel shortened,pain as if sprained in nape,1.0,1
hamstrings feel shortened,rheumatism of right leg,1.0,1
hamstrings feel shortened,soreness through small bones of hands,1.0,1
hamstrings feel shortened,cramp-like contractions from thighs to small of back,1.0,1
hamstrings feel shortened,shooting pains from back down outside of thigh,1.0,1
hamstrings feel shortened,pain as from a fall in back,1.0,1
hamstrings feel shortened,lameness after sprains of ankles,1.0,1
hamstrings feel shortened,sprained pain in ankles,1.0,1
hamstrings feel shortened,ganglia on sheath of flexor tendons of fourth finger,1.0,1
hamstrings feel shortened,rheumatic pains in back,1.0,1
hamstrings feel shortened,constantly changing position,1.0,1
hamstrings feel shortened,aching over both eyes,1.0,1
hamstrings feel shortened,cannot step heavily upon feet,1.0,1
hamstrings feel shortened,bruised sprained pains,1.0,1
bones of feet sore,rheumatic paralysis of carpal joints,1.0,1
bones of feet sore,rheumatic paralysis of tarsal joints,1.0,1
bones of feet sore,has to walk constantly,1.0,1
bones of feet sore,inflammation of large joints,1.0,1
bones of feet sore,lameness after sprains of wrists,1.0,1
bones of feet sore,bones of wrist painful,1.0,1
bones of feet sore,bruised pain in lumbar vertebrae,1.0,1
bones of feet sore,bones of back of hand painful,1.0,1
bones of feet sore,lameness after sprains,1.0,1
bones of feet sore,rheumatism of right leg with ganglia of tendons in palm,1.0,1
bones of feet sore,pain as from a blow in coccyx,1.0,1
bones of feet sore,pain as from a fall in coccyx,1.0,1
bones of feet sore,wrists feel stiff as if sprained,1.0,1
bones of feet sore,pain deep seated as if in marrow of bone,1.0,1
bones of feet sore,hip bones feel bruised,1.0,1
bones of feet sore,pain as from a blow in back,1.0,1
bones of feet sore,hamstrings feel weak,1.0,1
bones of feet sore,rheumatism of both feet from heels to toes,1.0,1
bones of feet sore,pain as if sprained in shoulders,1.0,1
bones of feet sore,unable to bend due to pains in all joints,1.0,1
bones of feet sore,pains as from a blow in left elbow joint,1.0,1
bones of feet sore,rheumatism of right wrist,1.0,1
bones of feet sore,knees give way when going down stairs,1.0,1
bones of feet sore,pain as if sprained in nape,1.0,1
bones of feet sore,rheumatism of right leg,1.0,1
bones of feet sore,soreness through small bones of hands,1.0,1
bones of feet sore,cramp-like contractions from thighs to small of back,1.0,1
bones of feet sore,shooting pains from back down outside of thigh,1.0,1
bones of feet sore,pain as from a fall in back,1.0,1
bones of feet sore,lameness after sprains of ankles,1.0,1
bones of feet sore,sprained pain in ankles,1.0,1
bones of feet sore,ganglia on sheath of flexor tendons of fourth finger,1.0,1
bones of feet sore,rheumatic pains in back,1.0,1
bones of feet sore,constantly changing position,1.0,1
bones of feet sore,hamstrings feel shortened,1.0,1
bones of feet sore,aching over both eyes,1.0,1
bones of feet sore,cannot step heavily upon feet,1.0,1
bones of feet sore,bruised sprained pains,1.0,1
ganglia on sheath of flexor tendons of fourth finger,rheumatic paralysis of carpal joints,1.0,1
ganglia on sheath of flexor tendons of fourth finger,rheumatic paralysis of tarsal joints,1.0,1
ganglia on sheath of flexor tendons of fourth finger,has to walk constantly,1.0,1
ganglia on sheath of flexor tendons of fourth finger,inflammation of large joints,1.0,1
ganglia on sheath of flexor tendons of fourth finger,lameness after sprains of wrists,1.0,1
ganglia on sheath of flexor tendons of fourth finger,bones of wrist painful,1.0,1
ganglia on sheath of flexor tendons of fourth finger,bruised pain in lumbar vertebrae,1.0,1
ganglia on sheath of flexor tendons of fourth finger,bones of back of hand painful,1.0,1
ganglia on sheath of flexor tendons of fourth finger,lameness after sprains,1.0,1
ganglia on sheath of flexor tendons of fourth finger,rheumatism of right leg with ganglia of tendons in palm,1.0,1
ganglia on sheath of flexor tendons of fourth finger,pain as from a blow in coccyx,1.0,1
ganglia on sheath of flexor tendons of fourth finger,pain as from a fall in coccyx,1.0,1
ganglia on sheath of flexor tendons of fourth finger,wrists feel stiff as if sprained,1.0,1
ganglia on sheath of flexor tendons of fourth finger,pain deep seated as if in marrow of bone,1.0,1
ganglia on sheath of flexor tendons of fourth finger,hip bones feel bruised,1.0,1
ganglia on sheath of flexor tendons of fourth finger,bones of feet sore,1.0,1
ganglia on sheath of flexor tendons of fourth finger,pain as from a blow in back,1.0,1
ganglia on sheath of flexor tendons of fourth finger,hamstrings feel weak,1.0,1
ganglia on sheath of flexor tendons of fourth finger,rheumatism of both feet from heels to toes,1.0,1
ganglia on sheath of flexor tendons of fourth finger,pain as if sprained in shoulders,1.0,1
ganglia on sheath of flexor tendons of fourth finger,unable to bend due to pains in all joints,1.0,1
ganglia on sheath of flexor tendons of fourth finger,pains as from a blow in left elbow joint,1.0,1
ganglia on sheath of flexor tendons of fourth finger,rheumatism of right wrist,1.0,1
ganglia on sheath of flexor tendons of fourth finger,knees give way when going down stairs,1.0,1
ganglia on sheath of flexor tendons of fourth finger,pain as if sprained in nape,1.0,1
ganglia on sheath of flexor tendons of fourth finger,rheumatism of right leg,1.0,1
ganglia on sheath of flexor tendons of fourth finger,soreness through small bones of hands,1.0,1
ganglia on sheath of flexor tendons of fourth finger,cramp-like contractions from thighs to small of back,1.0,1
ganglia on sheath of flexor tendons of fourth finger,shooting pains from back down outside of thigh,1.0,1
ganglia on sheath of flexor tendons of fourth finger,pain as from a fall in back,1.0,1
ganglia on sheath of flexor tendons of fourth finger,lameness after sprains of ankles,1.0,1
ganglia on sheath of flexor tendons of fourth finger,sprained pain in ankles,1.0,1
ganglia on sheath of flexor tendons of fourth finger,rheumatic pains in back,1.0,1
ganglia on sheath of flexor tendons of fourth finger,constantly changing position,1.0,1
ganglia on sheath of flexor tendons of fourth finger,hamstrings feel shortened,1.0,1
ganglia on sheath of flexor tendons of fourth finger,aching over both eyes,1.0,1
ganglia on sheath of flexor tendons of fourth finger,cannot step heavily upon feet,1.0,1
ganglia on sheath of flexor tendons of fourth finger,bruised sprained pains,1.0,1
hamstrings feel weak,rheumatic paralysis of carpal joints,1.0,1
hamstrings feel weak,rheumatic paralysis of tarsal joints,1.0,1
hamstrings feel weak,has to walk constantly,1.0,1
hamstrings feel weak,inflammation of large joints,1.0,1
hamstrings feel weak,lameness after sprains of wrists,1.0,1
hamstrings feel weak,bones of wrist painful,1.0,1
hamstrings feel weak,bruised pain in lumbar vertebrae,1.0,1
hamstrings feel weak,bones of back of hand painful,1.0,1
hamstrings feel weak,lameness after sprains,1.0,1
hamstrings feel weak,rheumatism of right leg with ganglia of tendons in palm,1.0,1
hamstrings feel weak,pain as from a blow in coccyx,1.0,1
hamstrings feel weak,pain as from a fall in coccyx,1.0,1
hamstrings feel weak,wrists feel stiff as if sprained,1.0,1
hamstrings feel weak,pain deep seated as if in marrow of bone,1.0,1
hamstrings feel weak,hip bones feel bruised,1.0,1
hamstrings feel weak,bones of feet sore,1.0,1
hamstrings feel weak,pain as from a blow in back,1.0,1
hamstrings feel weak,rheumatism of both feet from heels to toes,1.0,1
hamstrings feel weak,pain as if sprained in shoulders,1.0,1
hamstrings feel weak,unable to bend due to pains in all joints,1.0,1
hamstrings feel weak,pains as from a blow in left elbow joint,1.0,1
hamstrings feel weak,rheumatism of right wrist,1.0,1
hamstrings feel weak,knees give way when going down stairs,1.0,1
hamstrings feel weak,pain as if sprained in nape,1.0,1
hamstrings feel weak,rheumatism of right leg,1.0,1
hamstrings feel weak,soreness through small bones of hands,1.0,1
hamstrings feel weak,cramp-like contractions from thighs to small of back,1.0,1
hamstrings feel weak,shooting pains from back down outside of thigh,1.0,1
hamstrings feel weak,pain as from a fall in back,1.0,1
hamstrings feel weak,lameness after sprains of ankles,1.0,1
hamstrings feel weak,sprained pain in ankles,1.0,1
hamstrings feel weak,ganglia on sheath of flexor tendons of fourth finger,1.0,1
hamstrings feel weak,rheumatic pains in back,1.0,1
hamstrings feel weak,constantly changing position,1.0,1
hamstrings feel weak,hamstrings feel shortened,1.0,1
hamstrings feel weak,aching over both eyes,1.0,1
hamstrings feel weak,cannot step heavily upon feet,1.0,1
hamstrings feel weak,bruised sprained pains,1.0,1
has to walk constantly,rheumatic paralysis of carpal joints,1.0,1
has to walk constantly,rheumatic paralysis of tarsal joints,1.0,1
has to walk constantly,inflammation of large joints,1.0,1
has to walk constantly,lameness after sprains of wrists,1.0,1
has to walk constantly,bones of wrist painful,1.0,1
has to walk constantly,bruised pain in lumbar vertebrae,1.0,1
has to walk constantly,bones of back of hand painful,1.0,1
has to walk constantly,lameness after sprains,1.0,1
has to walk constantly,rheumatism of right leg with ganglia of tendons in palm,1.0,1
has to walk constantly,pain as from a blow in coccyx,1.0,1
has to walk constantly,pain as from a fall in coccyx,1.0,1
has to walk constantly,wrists feel stiff as if sprained,1.0,1
has to walk constantly,pain deep seated as if in marrow of bone,1.0,1
has to walk constantly,hip bones feel bruised,1.0,1
has to walk constantly,bones of feet sore,1.0,1
has to walk constantly,pain as from a blow in back,1.0,1
has to walk constantly,hamstrings feel weak,1.0,1
has to walk constantly,rheumatism of both feet from heels to toes,1.0,1
has to walk constantly,pain as if sprained in shoulders,1.0,1
has to walk constantly,unable to bend due to pains in all joints,1.0,1
has to walk constantly,pains as from a blow in left elbow joint,1.0,1
has to walk constantly,rheumatism of right wrist,1.0,1
has to walk constantly,knees give way when going down stairs,1.0,1
has to walk constantly,pain as if sprained in nape,1.0,1
has to walk constantly,rheumatism of right leg,1.0,1
has to walk constantly,soreness through small bones of hands,1.0,1
has to walk constantly,cramp-like contractions from thighs to small of back,1.0,1
has to walk constantly,shooting pains from back down outside of thigh,1.0,1
has to walk constantly,pain as from a fall in back,1.0,1
has to walk constantly,lameness after sprains of ankles,1.0,1
has to walk constantly,sprained pain in ankles,1.0,1
has to walk constantly,ganglia on sheath of flexor tendons of fourth finger,1.0,1
has to walk constantly,rheumatic pains in back,1.0,1
has to walk constantly,constantly changing position,1.0,1
has to walk constantly,hamstrings feel shortened,1.0,1
has to walk constantly,aching over both eyes,1.0,1
has to walk constantly,cannot step heavily upon feet,1.0,1
has to walk constantly,bruised sprained pains,1.0,1
sprained pain in ankles,rheumatic paralysis of carpal joints,1.0,1
sprained pain in ankles,rheumatic paralysis of tarsal joints,1.0,1
sprained pain in ankles,has to walk constantly,1.0,1
sprained pain in ankles,inflammation of large joints,1.0,1
sprained pain in ankles,lameness after sprains of wrists,1.0,1
sprained pain in ankles,bones of wrist painful,1.0,1
sprained pain in ankles,bruised pain in lumbar vertebrae,1.0,1
sprained pain in ankles,bones of back of hand painful,1.0,1
sprained pain in ankles,lameness after sprains,1.0,1
sprained pain in ankles,rheumatism of right leg with ganglia of tendons in palm,1.0,1
sprained pain in ankles,pain as from a blow in coccyx,1.0,1
sprained pain in ankles,pain as from a fall in coccyx,1.0,1
sprained pain in ankles,wrists feel stiff as if sprained,1.0,1
sprained pain in ankles,pain deep seated as if in marrow of bone,1.0,1
sprained pain in ankles,hip bones feel bruised,1.0,1
sprained pain in ankles,bones of feet sore,1.0,1
sprained pain in ankles,pain as from a blow in back,1.0,1
sprained pain in ankles,hamstrings feel weak,1.0,1
sprained pain in ankles,rheumatism of both feet from heels to toes,1.0,1
sprained pain in ankles,pain as if sprained in shoulders,1.0,1
sprained pain in ankles,unable to bend due to pains in all joints,1.0,1
sprained pain in ankles,pains as from a blow in left elbow joint,1.0,1
sprained pain in ankles,rheumatism of right wrist,1.0,1
sprained pain in ankles,knees give way when going down stairs,1.0,1
sprained pain in ankles,pain as if sprained in nape,1.0,1
sprained pain in ankles,rheumatism of right leg,1.0,1
sprained pain in ankles,soreness through small bones of hands,1.0,1
sprained pain in ankles,cramp-like contractions from thighs to small of back,1.0,1
sprained pain in ankles,shooting pains from back down outside of thigh,1.0,1
sprained pain in ankles,pain as from a fall in back,1.0,1
sprained pain in ankles,lameness after sprains of ankles,1.0,1
sprained pain in ankles,ganglia on sheath of flexor tendons of fourth finger,1.0,1
sprained pain in ankles,rheumatic pains in back,1.0,1
sprained pain in ankles,constantly changing position,1.0,1
sprained pain in ankles,hamstrings feel shortened,1.0,1
sprained pain in ankles,aching over both eyes,1.0,1
sprained pain in ankles,cannot step heavily upon feet,1.0,1
sprained pain in ankles,bruised sprained pains,1.0,1
aching over both eyes,rheumatic paralysis of carpal joints,1.0,1
aching over both eyes,rheumatic paralysis of tarsal joints,1.0,1
aching over both eyes,has to walk constantly,1.0,1
aching over both eyes,inflammation of large joints,1.0,1
aching over both eyes,lameness after sprains of wrists,1.0,1
aching over both eyes,bones of wrist painful,1.0,1
aching over both eyes,bruised pain in lumbar vertebrae,1.0,1
aching over both eyes,bones of back of hand painful,1.0,1
aching over both eyes,lameness after sprains,1.0,1
aching over both eyes,rheumatism of right leg with ganglia of tendons in palm,1.0,1
aching over both eyes,pain as from a blow in coccyx,1.0,1
aching over both eyes,pain as from a fall in coccyx,1.0,1
aching over both eyes,wrists feel stiff as if sprained,1.0,1
aching over both eyes,pain deep seated as if in marrow of bone,1.0,1
aching over both eyes,hip bones feel bruised,1.0,1
aching over both eyes,bones of feet sore,1.0,1
aching over both eyes,pain as from a blow in back,1.0,1
aching over both eyes,hamstrings feel weak,1.0,1
aching over both eyes,rheumatism of both feet from heels to toes,1.0,1
aching over both eyes,pain as if sprained in shoulders,1.0,1
aching over both eyes,unable to bend due to pains in all joints,1.0,1
aching over both eyes,pains as from a blow in left elbow joint,1.0,1
aching over both eyes,rheumatism of right wrist,1.0,1
aching over both eyes,knees give way when going down stairs,1.0,1
aching over both eyes,pain as if sprained in nape,1.0,1
aching over both eyes,rheumatism of right leg,1.0,1
aching over both eyes,soreness through small bones of hands,1.0,1
aching over both eyes,cramp-like contractions from thighs to small of back,1.0,1
aching over both eyes,shooting pains from back down outside of thigh,1.0,1
aching over both eyes,pain as from a fall in back,1.0,1
aching over both eyes,lameness after sprains of ankles,1.0,1
aching over both eyes,sprained pain in ankles,1.0,1
aching over both eyes,ganglia on sheath of flexor tendons of fourth finger,1.0,1
aching over both eyes,rheumatic pains in back,1.0,1
aching over both eyes,constantly changing position,1.0,1
aching over both eyes,hamstrings feel shortened,1.0,1
aching over both eyes,cannot step heavily upon feet,1.0,1
aching over both eyes,bruised sprained pains,1.0,1
cannot step heavily upon feet,rheumatic paralysis of carpal joints,1.0,1
cannot step heavily upon feet,rheumatic paralysis of tarsal joints,1.0,1
cannot step heavily upon feet,has to walk constantly,1.0,1
cannot step heavily upon feet,inflammation of large joints,1.0,1
cannot step heavily upon feet,lameness after sprains of wrists,1.0,1
cannot step heavily upon feet,bones of wrist painful,1.0,1
cannot step heavily upon feet,bruised pain in lumbar vertebrae,1.0,1
cannot step heavily upon feet,bones of back of hand painful,1.0,1
cannot step heavily upon feet,lameness after sprains,1.0,1
cannot step heavily upon feet,rheumatism of right leg with ganglia of tendons in palm,1.0,1
cannot step heavily upon feet,pain as from a blow in coccyx,1.0,1
cannot step heavily upon feet,pain as from a fall in coccyx,1.0,1
cannot step heavily upon feet,wrists feel stiff as if sprained,1.0,1
cannot step heavily upon feet,pain deep seated as if in marrow of bone,1.0,1
cannot step heavily upon feet,hip bones feel bruised,1.0,1
cannot step heavily upon feet,bones of feet sore,1.0,1
cannot step heavily upon feet,pain as from a blow in back,1.0,1
cannot step heavily upon feet,hamstrings feel weak,1.0,1
cannot step heavily upon feet,rheumatism of both feet from heels to toes,1.0,1
cannot step heavily upon feet,pain as if sprained in shoulders,1.0,1
cannot step heavily upon feet,unable to bend due to pains in all joints,1.0,1
cannot step heavily upon feet,pains as from a blow in left elbow joint,1.0,1
cannot step heavily upon feet,rheumatism of right wrist,1.0,1
cannot step heavily upon feet,knees give way when going down stairs,1.0,1
cannot step heavily upon feet,pain as if sprained in nape,1.0,1
cannot step heavily upon feet,rheumatism of right leg,1.0,1
cannot step heavily upon feet,soreness through small bones of hands,1.0,1
cannot step heavily upon feet,cramp-like contractions from thighs to small of back,1.0,1
cannot step heavily upon feet,shooting pains from back down outside of thigh,1.0,1
cannot step heavily upon feet,pain as from a fall in back,1.0,1
cannot step heavily upon feet,lameness after sprains of ankles,1.0,1
cannot step heavily upon feet,sprained pain in ankles,1.0,1
cannot step heavily upon feet,ganglia on sheath of flexor tendons of fourth finger,1.0,1
cannot step heavily upon feet,rheumatic pains in back,1.0,1
cannot step heavily upon feet,constantly changing position,1.0,1
cannot step heavily upon feet,hamstrings feel shortened,1.0,1
cannot step heavily upon feet,aching over both eyes,1.0,1
cannot step heavily upon feet,bruised sprained pains,1.0,1
lameness after sprains,rheumatic paralysis of carpal joints,1.0,1
lameness after sprains,rheumatic paralysis of tarsal joints,1.0,1
lameness after sprains,has to walk constantly,1.0,1
lameness after sprains,inflammation of large joints,1.0,1
lameness after sprains,lameness after sprains of wrists,1.0,1
lameness after sprains,bones of wrist painful,1.0,1
lameness after sprains,bruised pain in lumbar vertebrae,1.0,1
lameness after sprains,bones of back of hand painful,1.0,1
lameness after sprains,rheumatism of right leg with ganglia of tendons in palm,1.0,1
lameness after sprains,pain as from a blow in coccyx,1.0,1
lameness after sprains,pain as from a fall in coccyx,1.0,1
lameness after sprains,wrists feel stiff as if sprained,1.0,1
lameness after sprains,pain deep seated as if in marrow of bone,1.0,1
lameness after sprains,hip bones feel bruised,1.0,1
lameness after sprains,bones of feet sore,1.0,1
lameness after sprains,pain as from a blow in back,1.0,1
lameness after sprains,hamstrings feel weak,1.0,1
lameness after sprains,rheumatism of both feet from heels to toes,1.0,1
lameness after sprains,pain as if sprained in shoulders,1.0,1
lameness after sprains,unable to bend due to pains in all joints,1.0,1
lameness after sprains,pains as from a blow in left elbow joint,1.0,1
lameness after sprains,rheumatism of right wrist,1.0,1
lameness after sprains,knees give way when going down stairs,1.0,1
lameness after sprains,pain as if sprained in nape,1.0,1
lameness after sprains,rheumatism of right leg,1.0,1
lameness after sprains,soreness through small bones of hands,1.0,1
lameness after sprains,cramp-like contractions from thighs to small of back,1.0,1
lameness after sprains,shooting pains from back down outside of thigh,1.0,1
lameness after sprains,pain as from a fall in back,1.0,1
lameness after sprains,lameness after sprains of ankles,1.0,1
lameness after sprains,sprained pain in ankles,1.0,1
lameness after sprains,ganglia on sheath of flexor tendons of fourth finger,1.0,1
lameness after sprains,rheumatic pains in back,1.0,1
lameness after sprains,constantly changing position,1.0,1
lameness after sprains,hamstrings feel shortened,1.0,1
lameness after sprains,aching over both eyes,1.0,1
lameness after sprains,cannot step heavily upon feet,1.0,1
lameness after sprains,bruised sprained pains,1.0,1
wrists feel stiff as if sprained,rheumatic paralysis of carpal joints,1.0,1
wrists feel stiff as if sprained,rheumatic paralysis of tarsal joints,1.0,1
wrists feel stiff as if sprained,has to walk constantly,1.0,1
wrists feel stiff as if sprained,inflammation of large joints,1.0,1
wrists feel stiff as if sprained,lameness after sprains of wrists,1.0,1
wrists feel stiff as if sprained,bones of wrist painful,1.0,1
wrists feel stiff as if sprained,bruised pain in lumbar vertebrae,1.0,1
wrists feel stiff as if sprained,bones of back of hand painful,1.0,1
wrists feel stiff as if sprained,lameness after sprains,1.0,1
wrists feel stiff as if sprained,rheumatism of right leg with ganglia of tendons in palm,1.0,1
wrists feel stiff as if sprained,pain as from a blow in coccyx,1.0,1
wrists feel stiff as if sprained,pain as from a fall in coccyx,1.0,1
wrists feel stiff as if sprained,pain deep seated as if in marrow of bone,1.0,1
wrists feel stiff as if sprained,hip bones feel bruised,1.0,1
wrists feel stiff as if sprained,bones of feet sore,1.0,1
wrists feel stiff as if sprained,pain as from a blow in back,1.0,1
wrists feel stiff as if sprained,hamstrings feel weak,1.0,1
wrists feel stiff as if sprained,rheumatism of both feet from heels to toes,1.0,1
wrists feel stiff as if sprained,pain as if sprained in shoulders,1.0,1
wrists feel stiff as if sprained,unable to bend due to pains in all joints,1.0,1
wrists feel stiff as if sprained,pains as from a blow in left elbow joint,1.0,1
wrists feel stiff as if sprained,rheumatism of right wrist,1.0,1
wrists feel stiff as if sprained,knees give way when going down stairs,1.0,1
wrists feel stiff as if sprained,pain as if sprained in nape,1.0,1
wrists feel stiff as if sprained,rheumatism of right leg,1.0,1
wrists feel stiff as if sprained,soreness through small bones of hands,1.0,1
wrists feel stiff as if sprained,cramp-like contractions from thighs to small of back,1.0,1
wrists feel stiff as if sprained,shooting pains from back down outside of thigh,1.0,1
wrists feel stiff as if sprained,pain as from a fall in back,1.0,1
wrists feel stiff as if sprained,lameness after sprains of ankles,1.0,1
wrists feel stiff as if sprained,sprained pain in ankles,1.0,1
wrists feel stiff as if sprained,ganglia on sheath of flexor tendons of fourth finger,1.0,1
wrists feel stiff as if sprained,rheumatic pains in back,1.0,1
wrists feel stiff as if sprained,constantly changing position,1.0,1
wrists feel stiff as if sprained,hamstrings feel shortened,1.0,1
wrists feel stiff as if sprained,aching over both eyes,1.0,1
wrists feel stiff as if sprained,cannot step heavily upon feet,1.0,1
wrists feel stiff as if sprained,bruised sprained pains,1.0,1
pain as if sprained in shoulders,rheumatic paralysis of carpal joints,1.0,1
pain as if sprained in shoulders,rheumatic paralysis of tarsal joints,1.0,1
pain as if sprained in shoulders,has to walk constantly,1.0,1
pain as if sprained in shoulders,inflammation of large joints,1.0,1
pain as if sprained in shoulders,lameness after sprains of wrists,1.0,1
pain as if sprained in shoulders,bones of wrist painful,1.0,1
pain as if sprained in shoulders,bruised pain in lumbar vertebrae,1.0,1
pain as if sprained in shoulders,bones of back of hand painful,1.0,1
pain as if sprained in shoulders,lameness after sprains,1.0,1
pain as if sprained in shoulders,rheumatism of right leg with ganglia of tendons in palm,1.0,1
pain as if sprained in shoulders,pain as from a blow in coccyx,1.0,1
pain as if sprained in shoulders,pain as from a fall in coccyx,1.0,1
pain as if sprained in shoulders,wrists feel stiff as if sprained,1.0,1
pain as if sprained in shoulders,pain deep seated as if in marrow of bone,1.0,1
pain as if sprained in shoulders,hip bones feel bruised,1.0,1
pain as if sprained in shoulders,bones of feet sore,1.0,1
pain as if sprained in shoulders,pain as from a blow in back,1.0,1
pain as if sprained in shoulders,hamstrings feel weak,1.0,1
pain as if sprained in shoulders,rheumatism of both feet from heels to toes,1.0,1
pain as if sprained in shoulders,unable to bend due to pains in all joints,1.0,1
pain as if sprained in shoulders,pains as from a blow in left elbow joint,1.0,1
pain as if sprained in shoulders,rheumatism of right wrist,1.0,1
pain as if sprained in shoulders,knees give way when going down stairs,1.0,1
pain as if sprained in shoulders,pain as if sprained in nape,1.0,1
pain as if sprained in shoulders,rheumatism of right leg,1.0,1
pain as if sprained in shoulders,soreness through small bones of hands,1.0,1
pain as if sprained in shoulders,cramp-like contractions from thighs to small of back,1.0,1
pain as if sprained in shoulders,shooting pains from back down outside of thigh,1.0,1
pain as if sprained in shoulders,pain as from a fall in back,1.0,1
pain as if sprained in shoulders,lameness after sprains of ankles,1.0,1
pain as if sprained in shoulders,sprained pain in ankles,1.0,1
pain as if sprained in shoulders,ganglia on sheath of flexor tendons of fourth finger,1.0,1
pain as if sprained in shoulders,rheumatic pains in back,1.0,1
pain as if sprained in shoulders,constantly changing position,1.0,1
pain as if sprained in shoulders,hamstrings feel shortened,1.0,1
pain as if sprained in shoulders,aching over both eyes,1.0,1
pain as if sprained in shoulders,cannot step heavily upon feet,1.0,1
pain as if sprained in shoulders,bruised sprained pains,1.0,1
cramp-like contractions from thighs to small of back,rheumatic paralysis of carpal joints,1.0,1
cramp-like contractions from thighs to small of back,rheumatic paralysis of tarsal joints,1.0,1
cramp-like contractions from thighs to small of back,has to walk constantly,1.0,1
cramp-like contractions from thighs to small of back,inflammation of large joints,1.0,1
cramp-like contractions from thighs to small of back,lameness after sprains of wrists,1.0,1
cramp-like contractions from thighs to small of back,bones of wrist painful,1.0,1
cramp-like contractions from thighs to small of back,bruised pain in lumbar vertebrae,1.0,1
cramp-like contractions from thighs to small of back,bones of back of hand painful,1.0,1
cramp-like contractions from thighs to small of back,lameness after sprains,1.0,1
cramp-like contractions from thighs to small of back,rheumatism of right leg with ganglia of tendons in palm,1.0,1
cramp-like contractions from thighs to small of back,pain as from a blow in coccyx,1.0,1
cramp-like contractions from thighs to small of back,pain as from a fall in coccyx,1.0,1
cramp-like contractions from thighs to small of back,wrists feel stiff as if sprained,1.0,1
cramp-like contractions from thighs to small of back,pain deep seated as if in marrow of bone,1.0,1
cramp-like contractions from thighs to small of back,hip bones feel bruised,1.0,1
cramp-like contractions from thighs to small of back,bones of feet sore,1.0,1
cramp-like contractions from thighs to small of back,pain as from a blow in back,1.0,1
cramp-like contractions from thighs to small of back,hamstrings feel weak,1.0,1
cramp-like contractions from thighs to small of back,rheumatism of both feet from heels to toes,1.0,1
cramp-like contractions from thighs to small of back,pain as if sprained in shoulders,1.0,1
cramp-like contractions from thighs to small of back,unable to bend due to pains in all joints,1.0,1
cramp-like contractions from thighs to small of back,pains as from a blow in left elbow joint,1.0,1
cramp-like contractions from thighs to small of back,rheumatism of right wrist,1.0,1
cramp-like contractions from thighs to small of back,knees give way when going down stairs,1.0,1
cramp-like contractions from thighs to small of back,pain as if sprained in nape,1.0,1
cramp-like contractions from thighs to small of back,rheumatism of right leg,1.0,1
cramp-like contractions from thighs to small of back,soreness through small bones of hands,1.0,1
cramp-like contractions from thighs to small of back,shooting pains from back down outside of thigh,1.0,1
cramp-like contractions from thighs to small of back,pain as from a fall in back,1.0,1
cramp-like contractions from thighs to small of back,lameness after sprains of ankles,1.0,1
cramp-like contractions from thighs to small of back,sprained pain in ankles,1.0,1
cramp-like contractions from thighs to small of back,ganglia on sheath of flexor tendons of fourth finger,1.0,1
cramp-like contractions from thighs to small of back,rheumatic pains in back,1.0,1
cramp-like contractions from thighs to small of back,constantly changing position,1.0,1
cramp-like contractions from thighs to small of back,hamstrings feel shortened,1.0,1
cramp-like contractions from thighs to small of back,aching over both eyes,1.0,1
cramp-like contractions from thighs to small of back,cannot step heavily upon feet,1.0,1
cramp-like contractions from thighs to small of back,bruised sprained pains,1.0,1
lameness after sprains of wrists,rheumatic paralysis of carpal joints,1.0,1
lameness after sprains of wrists,rheumatic paralysis of tarsal joints,1.0,1
lameness after sprains of wrists,has to walk constantly,1.0,1
lameness after sprains of wrists,inflammation of large joints,1.0,1
lameness after sprains of wrists,bones of wrist painful,1.0,1
lameness after sprains of wrists,bruised pain in lumbar vertebrae,1.0,1
lameness after sprains of wrists,bones of back of hand painful,1.0,1
lameness after sprains of wrists,lameness after sprains,1.0,1
lameness after sprains of wrists,rheumatism of right leg with ganglia of tendons in palm,1.0,1
